Nombre de usuario,Usuario,Fecha,Texto
Presidencia Colombia,@infopresidencia,2020-07-14T00:10:38.000Z,"En el programa #PrevenciónyAcción el Presidente 
@IvanDuque
 informó que hoy se adelantaron 25.584 pruebas y se registraron 3.832 casos positivos, una positividad del 14.9% donde se destaca que el 81% de los casos registrados están concentrados en 5 municipios."
MinSaludCol,@MinSaludCol,2020-07-14T00:03:18.000Z,"En #PrevenciónYAcción, el ministro 
@Fruizgomez
 explicó cuál ha sido el efecto de las medidas que hemos venido adoptando durante la emergencia sanitaria y cómo hemos logrado reducir la velocidad a la cual se transmite la COVID-19 en el país.3:45
16,2 mil reproducciones"
Supersalud,@Supersalud,2020-07-13T23:55:59.000Z,"En #PrevenciónYAcción, el 
@Supersalud
 Fabio Aristizábal Ángel, hace un balance de las estrategias implementadas por la Superintendencia Nacional de Salud, para atender la emergencia de la #Covid_19 en el país.Citar Tweet
Presidencia Colombia
@infopresidencia
 · 13 jul. 2020
 #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país. https://pscp.tv/w/cduNaTFyYVFaWm5XTmFRekx8MVlwSmtOTXZaQVhHakWo1ca6B2j8riGCh1Ghd2_EfebOsSQbrmSZh124Y963…"
MinSaludCol,@MinSaludCol,2020-07-13T23:52:06.000Z,"Hoy en #PrevenciónYAcción, el ministro 
@Fruizgomez
 detalló el proceso de ampliación de las capacidades de la red hospitalaria en el país y los efectos de las medidas adoptadas para la contención de la COVID-1924:37
Presidencia Colombia
@infopresidencia
 #EnVivo | Balance de las medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país.
pscp.tv"
Gobernación del Huila,@HuilaGob,2020-07-13T23:29:32.000Z,"Salud Departamental notifica 13 casos nuevos de Covid19

La Sala de Análisis del Riesgo del Huila confirmó nuevos casos de #Covid19: 5 en #Neiva, 5 en #Nátaga, 2 en #Tarqui y 1 en #Gigante.

Con el reporte de los casos en Tarqui, llegan a 24 los municipios con casos confirmados."
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-07-13T22:00:50.000Z,"¿Para qué sirve la cuarentena? 
Para que una persona que pudo haber estado expuesta a la #Covid_19 se mantenga alejada de otras personas. La cuarentena 
 ayuda a prevenir la propagación de la enfermedad. 

#CuidarteEsCuidarnos"
Presidencia Colombia,@infopresidencia,2020-07-13T21:32:00.000Z,"Hoy el Presidente 
@IvanDuque
 hará un balance de las medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país.

Conéctate a la transmisión desde las 6:00 p.m. a través de Canal 
@InstitucionalTV
 y 
@RadNalCo
. #PrevenciónyAcción"
Supersalud,@Supersalud,2020-07-13T20:30:27.000Z,"#SupersaludTeInforma | Este es el resultado del compromiso conjunto entre el Gobierno Nacional, la 
@Supersalud
 y la empresa privada para la atención frente al #Covid_19. #Maicao #LaGuajira"
MinSaludCol,@MinSaludCol,2020-07-12T23:52:01.000Z,"En #PrevenciónYAcción, el ministro 
@fruizgomez
 responde, junto al presidente 
@IvanDuque
, preguntas de los ciudadanos sobre las medidas adoptadas para la contención y mitigación de la COVID-19Presidencia Colombia
@infopresidencia
 #EnVivo | El Presidente @IvanDuque y el Ministro de Salud @Fruizgomez, responden las preguntas de los colombianos sobre las acciones del Gobierno Nacional para mitigar los efectos de la pandemia...
pscp.tv"
Presidencia Colombia,@infopresidencia,2020-07-12T23:30:08.000Z," #EnVivo | El Presidente 
@IvanDuque
 y el Ministro de Salud 
@Fruizgomez
, responden las preguntas de los colombianos sobre las acciones del Gobierno Nacional para mitigar los efectos de la pandemia del covid-19. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | El Presidente @IvanDuque y el Ministro de Salud @Fruizgomez, responden las preguntas de los colombianos sobre las acciones del Gobierno Nacional para mitigar los efectos de la pandemia...
pscp.tv"
Gobernación del Meta,@GobMeta,2020-07-12T22:00:00.000Z,"#Importante La secretaría de Salud del Meta convoca al Webinar Regional de Actualización en #Covid_19, el cual se llevará a cabo mañana lunes, 13 de julio a las 4:00 p.m.  

Es gratis y será certificada la participación. 

Inscríbete en 
 https://bit.ly/3echIdR"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-07-12T21:52:03.000Z,"El Director de Calidad y Red de Servicios @cgomezauditor recibió importante dotación de elementos de protección personal por parte de 
@infopresidencia
, los cuales serán utilizados en el control de la propagación de la #Covid_19."
Gobernación del Meta,@GobMeta,2020-07-12T20:06:12.000Z,"Tanto el sorteo de ubicación como la entrega de las viviendas se realizaron con todos los protocolos de bioseguridad por el #Covid_19, brindando la posibilidad de tener un hogar a las familias llaneras en esta situación de emergencia que afronta la región.
#AlServicioDeLaGente"
Gobernación del Meta,@GobMeta,2020-07-12T18:13:56.000Z,"Durante el aislamiento preventivo en el Meta por el #Covid_19, todas las medidas tomadas están enmarcadas en la garantía a la dignidad y el respeto de los derechos humanos de todos los ciudadanos. 
#AlServicioDeLaGente"
Presidencia Colombia,@infopresidencia,2020-07-12T17:06:00.000Z,"Toma decisiones responsables, usa el tapabocas, mantén la distancia social y ayúdanos a reactivar responsablemente a Colombia. Unidos vamos a ganarle la batalla al coronavirus. #PrevenciónyAcción0:44
23,9 mil reproducciones"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-07-12T16:24:21.000Z,"#CuidarteEsCuidarnos
Recuerda el autocuidado. Lávate las manos con frecuencia 
 así reduces el riesgo de contagio de la #COVID19."
Presidencia Colombia,@infopresidencia,2020-07-12T00:10:36.000Z,"#PrevenciónyAcción | ""En ciudades como Bogotá, hemos acompañado las medidas que se han tomado para hacer cercos epidemiológicos por localidades, de manera que se pueda controlar la tasa reproductiva del virus"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-12T00:07:13.000Z,"#PrevenciónyAcción | ""Hoy Colombia tiene otra cifra importante, 61.186 personas recuperadas, que significan el 42% de las personas que han marcado positivo en nuestro país"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-11T23:49:44.000Z,"#PrevenciónyAcción | ""Hoy Colombia supera el millón de pruebas PCR, este es un hito en la capacidad de procesamiento de nuestro país, frente a América Latina y el mundo"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-11T23:49:43.000Z,"#PrevenciónyAcción | El Presidente 
@IvanDuque
 dio a conocer que hoy se procesaron 25.565 pruebas en el país y se han registrado 4.586 casos positivos, de los cuales el 82.5%, está concentrado en 5 municipios."
Presidencia Colombia,@infopresidencia,2020-07-11T15:24:20.000Z,"#PrevenciónyAcción | A primera hora de este sábado, el Presidente 
@IvanDuque
 inspeccionó la Reserva Estratégica Nacional para la atención del covid-19 en el país."
Supersalud,@Supersalud,2020-07-11T14:50:19.000Z,"El 
@Supersalud
, Fabio Aristizábal Ángel acompañó al Presidente de la República 
@IvanDuque
 en la entrega de 50 ventiladores para #Medellín, con el objetivo de aumentar la capacidad de las Unidades de Cuidado Intensivo en medio de la emergencia por #Covid_19"
Presidencia Colombia,@infopresidencia,2020-07-11T13:40:34.000Z,#PrevenciónyAcción | La limpieza y desinfección de los espacios y elementos de la vivienda es fundamental para evitar el contagio y la propagación de covid-19. Aquí te contamos algunas recomendaciones. 
MinSaludCol,@MinSaludCol,2020-07-11T00:21:56.000Z,"En #PrevenciónYAcción, el ministro 
@Fruizgomez
 explicó la estrategia con la que se viene afrontando la emergencia por la COVID-19 y las acciones que estamos adoptando para contener y mitigar la epidemia en los territorios con mayor afectación.26:56
Presidencia Colombia
@infopresidencia
 #EnVivo | Avances de las medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
Presidencia Colombia,@infopresidencia,2020-07-10T23:45:03.000Z,"#PrevenciónyAcción | “Los mayores de 60 años fallecidos hoy son el 74% las personas, entre 60 y 69 años el 21.8% y las personas mayores de 70 años representan el 52.2% de las muertes registradas hoy” Presidente 
@IvanDuque"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-07-10T23:11:51.000Z,"El distanciamiento físico 
   es indispensable para prevenir la propagación de la #Covid_19.

#CuidarteEsCuidarnos"
Presidencia Colombia,@infopresidencia,2020-07-10T22:59:13.000Z," #EnVivo | Avances de las medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcción1:09:38
29,1 mil espectadores
Presidencia Colombia
@infopresidencia
 #EnVivo | Avances de las medidas implementadas por el Gobierno Nacional frente a la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
Supersalud,@Supersalud,2020-07-10T21:18:00.000Z,"#EvitaElCoronavirus | En tu casa, en el colegio, la universidad o en tu trabajo, lávate bien las manos varias veces durante el día.  Adquiere este hábito y reduce hasta en 50% la posibilidad de contagio con #Covid_19."
Presidencia Colombia,@infopresidencia,2020-07-10T20:39:56.000Z,"#PrevenciónyAcción | ""Hoy hemos entregado 30 ventiladores, estaremos entregando 20 más en los próximos días y acelerando el cronograma para la entrega de 170 ventiladores en las zonas de mayor presión para la atención de pacientes críticos"" Presidente 
@IvanDuque"
MinSaludCol,@MinSaludCol,2020-07-10T19:55:47.000Z,"""Durante esta semana trabajaremos con los equipos de 
@monterialcaldia
 y la 
@GobCordoba_
, estableciendo las acciones a ejecutar, que plantearemos el próximo viernes en el Puesto de Mando Unificado"" ministro 
@Fruizgomez
 #PrevenciónYAcción"
MinSaludCol,@MinSaludCol,2020-07-10T19:55:45.000Z,"""Los análisis realizados desde el 
@MinSaludCol
 y el 
@INSColombia
, indican que Córdoba y Montería presentan un incremento importante en el número de casos y en la tasa de mortalidad, relacionada con la COVID-19"" ministro 
@Fruizgomez
 #PrevenciónYAcción"
MinSaludCol,@MinSaludCol,2020-07-10T19:55:44.000Z,"En Montería, Cordoba, el ministro 
@Fruizgomez
 se reunió, junto al presidente 
@IvanDuque
, con autoridades del departamento, para revisar el plan de contención de la COVID-19 y trazar compromisos de  apoyo al departamento en la atención de la epidemia. #PrevenciónYAcción"
Presidencia Colombia,@infopresidencia,2020-07-09T22:59:52.000Z," #EnVivo | Medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | Medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país. #PrevenciónyAcción
pscp.tv"
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-07-09T21:56:48.000Z,"Siempre que sea posible #QuédateEnCasa.  
Si te quedas en casa 
 menor será el contacto físico y la posibilidad de contagio de  #Covid_19.

#CuidarteEsCuidarnos"
Presidencia Colombia,@infopresidencia,2020-07-09T21:07:49.000Z,"#PrevenciónyAcción | Los municipios no covid o con baja afectación de la enfermedad, podrán solicitar al 
@MinInterior
, el permiso para realizar planes pilotos que permitan reactivar gradualmente la conectividad aérea en el país. "
Supersalud,@Supersalud,2020-07-09T21:06:11.000Z,"""En reunión con 
@monterialcaldia
, revisamos la estrategia, la capacidad instalada, pruebas, participación de las #EPS y el fortalecimiento de la red de atención primaria para atender la emergencia ocasionada por el #Covid_19. Debemos trabajar unidos para mitigar la emergencia"""
Supersalud,@Supersalud,2020-07-09T17:35:33.000Z,"#AEstaHora |  La delegada de Protección al Usuario de la Superintendencia Nacional de Salud, Marianella Sierra Saa, participa en la audiencia pública virtual a las #EPS del #Atlántico y atención del #Covid_19."
Supersalud,@Supersalud,2020-07-09T16:42:08.000Z,"#Córdoba |  Avanza Mesa Técnica de seguimiento a la pandemia del #Covid_19 para los 5 municipios con mayor afectación (@Alcaldialori, 
@AlcaldiaSahagun
, @alcaldiacere, 
@monterialcaldia
, #AlcaldíaDeValencia). Asisten 
@Supersalud
 @GobCordoba_
, alcaldes y secretarios de salud."
Presidencia Colombia,@infopresidencia,2020-07-09T15:56:42.000Z,"#PrevenciónyAcción | Invitamos a los colombianos a responder este trino con sus preguntas sobre la ampliación del Aislamiento Preventivo Obligatorio, que regirá en todo el territorio nacional 
 hasta el próximo 1º de agosto."
Presidencia Colombia,@infopresidencia,2020-07-09T03:24:00.000Z,#PrevenciónyAcción | La limpieza y desinfección de los espacios y elementos de la vivienda es fundamental para evitar el contagio y la propagación de covid-19. Aquí te contamos algunas recomendaciones. 
Presidencia Colombia,@infopresidencia,2020-07-09T03:03:00.000Z,#PrevenciónyAcción | Estos son los lineamientos para solicitar el levantamiento del Aislamiento Preventivo Obligatorio en municipios que no presenten afectación de covid-19 en sus territorios. 
Presidencia Colombia,@infopresidencia,2020-07-09T02:48:40.000Z,"Esta noche, desde el programa televisivo #PrevenciónyAcción, el Presidente 
@IvanDuque
 reiteró la importancia de proteger la salud y la vida de las personas mayores de 70 años frente a la pandemia del covid-19.Presidente Duque reitera importancia del cuidado a mayores de 70 años frente al covid-19
Esta noche, desde el programa televisivo ‘Prevención y Acción’, el Presidente Iván Duque reiteró la importancia de proteger la salud y la vida de las personas mayores de 70 años frente a la pandemia...
id.presidencia.gov.co"
Presidencia Colombia,@infopresidencia,2020-07-09T02:41:00.000Z,"#PrevenciónyAcción | Estos son los lineamientos que regirán en el todo el territorio nacional a partir del próximo 15 de julio y hasta el 1° de agosto, en el marco de la nueva etapa de Aislamiento Preventivo Obligatorio."
Presidencia Colombia,@infopresidencia,2020-07-08T21:03:00.000Z,"El Presidente 
@IvanDuque
 confirmó el primer vuelo piloto entre los aeropuertos Palonegro de Lebrija, que sirve a Bucaramanga, y Camilo Daza de Cúcuta. #PrevenciónyAcción"
Presidencia Colombia,@infopresidencia,2020-07-08T19:38:26.000Z,"#PrevenciónyAcción | Envíanos tus preguntas sobre la ampliación del Aislamiento Preventivo Obligatorio, que regirá en todo el territorio nacional hasta el próximo 1º de agosto."
Gobernación del Meta,@GobMeta,2020-07-08T17:01:50.000Z,"La secretaría de Salud del Meta convoca al Webinar Regional de Actualización en #Covid_19, el cual se llevará a cabo el próximo lunes 13 de julio a las 4:00 p.m.  

Es gratis y será certificada la participación. 
Inscríbete en este link 
 https://bit.ly/3echIdR "
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2020-07-08T14:54:34.000Z,"Si todos respetamos el 
D I S T A N C I A M I E N T O
 podemos disminuir la probabilidad de contagio por #Covid_19.

#CuidarteEsCuidarnos"
Supersalud,@Supersalud,2020-07-08T13:44:22.000Z,"En su recorrido por #Sucre, el Supersalud, Fabio Aristizábal adelantó un recorrido por la red de atención en #Sincelejo para supervisar la situación que atraviesan por el #Covid_19.

Visitó al 
@husincelejo
 y el Hospital Regional de San Marcos."
Presidencia Colombia,@infopresidencia,2020-07-08T01:51:08.000Z,"Este martes, en el programa #PrevenciónyAcción, el Presidente 
@IvanDuque
 anunció que el concepto de Aislamiento Preventivo Obligatorio, tal y como está en la actualidad, se extenderá hasta el 1 de agosto.1:03
4,4 mil reproducciones"
Supersalud,@Supersalud,2020-07-08T01:08:49.000Z,"#Comunicado
| Supersalud hizo un llamado a #EPS, prestadores y entidades territoriales para intensificar acciones de diagnóstico al #Covid19 en #Sucre

Más información: 
https://bit.ly/2VW5q33"
MinSaludCol,@MinSaludCol,2020-07-08T01:01:15.000Z,"Ya fueron expedidos los protocolos para el sector religioso. En #PrevenciónYAcción, el ministro 
@Fruizgomez
 explicó en qué consisten y cómo se deberán aplicar."
MinSaludCol,@MinSaludCol,2020-07-08T00:22:34.000Z,"En #PrevenciónYAcción, el ministro 
@Fruizgomez
 explicó las nuevas medidas adoptadas para la atención de la emergencia por la COVID-19 y los criterios de aplicación de protocolos y pruebas piloto para efectuar aperturas de distintos sectores de la economía.10:30
Presidencia Colombia
@infopresidencia
 #EnVivo | Avances de las medidas implementadas por el Gobierno Nacional para enfrentar la pandemia del COVID-19 en el país. #PrevenciónyAcción
pscp.tv"
Presidencia Colombia,@infopresidencia,2020-07-08T00:09:08.000Z,"#PrevenciónyAcción | ""El programa #IngresoSolidario nació para enfrentar esta pandemia y ha llegado a cerca de 2 millones 600 mil familias, seguimos creciendo para poder llegar rápidamente a 3 millones de beneficiarios"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-07T23:40:07.000Z,"""Se ha establecido que hoy en el territorio nacional tenemos 490 municipios que no tienen ninguna afectación de #COVID19, 295 municipios que no presentan ningún caso de #COVID19 en las últimas 3 semanas y 100 municipios en Colombia de baja afectación de #COVID_19"""
Presidencia Colombia,@infopresidencia,2020-07-07T23:40:07.000Z,"#PrevenciónyAcción | ""Una cifra muy importante es que Colombia tiene 51.861 recuperados, lo que quiere decir que en el día de hoy tenemos 1.491 recuperados en todo el territorio nacional"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-07T23:36:26.000Z,"#PrevenciónyAcción | ""De esos 149 fallecidos 111, es decir el 75%, está concentrado en 6 municipios. A la fecha se han realizado en nuestro país 902.305 pruebas, de las cuales 777.811 han sido descartadas"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-07T16:46:00.000Z,"Hemos desarrollado la plataforma 'Nos Cuidan', para que los trabajadores de la salud, que atienden pacientes con #COVID19 y deseen acceder a los beneficios del programa #PorLosQueNosCuidan, puedan inscribirse. Ingresa a http://noscuidan.com/registro y diligencia el formulario. "
Presidencia Colombia,@infopresidencia,2020-07-07T02:30:20.000Z,"El Subdirector de la 
@opsoms
, 
@Jarbas_Barbosa
, resaltó la importancia del programa diario #PrevenciónyAcción que lidera el Presidente 
@IvanDuque
, porque permite mantener informado al país sobre los avances de la pandemia y las medidas implementadas para mitigar sus efectos."
MinSaludCol,@MinSaludCol,2020-07-07T00:10:25.000Z,"En #PrevenciónYAcción, el ministro 
@Fruizgomez
 explicó cómo avanza la ampliación de capacidades de la red hospitalaria, la adquisición de ventiladores y la capacitación del talento humano en salud para la atención de Unidades de Cuidado Intensivo22:59
Presidencia Colombia
@infopresidencia
 #EnVivo | Balance de las medidas de #PrevenciónyAcción implementadas por el Gobierno Nacional para enfrentar la pandemia del COVID-19 en el país.
pscp.tv"
Presidencia Colombia,@infopresidencia,2020-07-06T23:50:54.000Z,"#PrevenciónyAcción | ""Con los expertos estaremos dando unos lineamientos muy claros en las próximas horas, de tal manera que podamos seguir protegiendo la vida y la salud de los adultos mayores, permitiéndoles también recuperar espacios de calidad de vida"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-06T23:50:53.000Z,"#PrevenciónyAcción | ""¿Cómo van creciendo las pruebas? en el mes de mayo estábamos en 7.328 pruebas promedio día, en junio en promedio día 11.718 y en lo que va de julio ya tenemos unas pruebas promedio día que superan las 20.000"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-06T23:47:23.000Z,"""La tasa de letalidad de nuestro país es del 3.5%, eso quiere decir que el 3.5% de las personas que han contraído #COVID19 han fallecido. Brasil está en el 4%, Estados Unidos 4.5%, Alemania 4.6%, España supera el 11% México 12%, Francia supera el 14% y Reino Unido el 15%"""
Presidencia Colombia,@infopresidencia,2020-07-06T23:44:29.000Z,"""Hemos registrado desde el comienzo hasta el día de hoy 120.281 casos, de los cuales el 89% está siendo atendido en casa, el 6% está en hospitalización y el 0.73% que equivale a 879 casos confirmados de #COVID19 se encuentran en UCI"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-06T22:59:34.000Z," #EnVivo | Balance de las medidas de #PrevenciónyAcción implementadas por el Gobierno Nacional para enfrentar la pandemia del COVID-19 en el país.1:00:38
29,9 mil espectadores
Presidencia Colombia
@infopresidencia
 #EnVivo | Balance de las medidas de #PrevenciónyAcción implementadas por el Gobierno Nacional para enfrentar la pandemia del COVID-19 en el país.
pscp.tv"
Presidencia Colombia,@infopresidencia,2020-07-06T21:02:00.000Z,"Hoy el Presidente 
@IvanDuque
 hará un balance de las medidas implementadas por el Gobierno Nacional para mitigar los efectos de la pandemia del covid-19 en el país.

Conéctate a la transmisión desde las 6:00 p.m. a través de Canal 
@InstitucionalTV
 y 
@RadNalCo
. #PrevenciónyAcción"
Gobernación de Santander,@GobdeSantander,2020-07-06T20:55:52.000Z,"El Gobierno #SiempreSantander, a través de 
@DGRDSantander
, entregó a 
@alcaldiaaratoca
 una carpa para la atención de posibles pacientes #Covid_19.

Este elemento logístico tiene capacidad para seis camas, permitiendo el aislamiento a personas que se están recuperando del virus."
Presidencia Colombia,@infopresidencia,2020-07-06T00:11:04.000Z,"#PrevenciónyAcción | ""En el segundo #DíaSinIVA se registró el mayor comercio electrónico en la historia de nuestro país y eso también hay que destacarlo como un paso hacia la virtualidad comercial"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-06T00:11:03.000Z,"#PrevenciónyAcción | ""El #DíaSinIVA es un día que ayuda a la reactivación de la economía de nuestro país, en los dos días que llevamos, podemos hablar de más de 9 billones de pesos en ventas totales, eso quiere decir que es casi un punto del Producto Interno Bruto"""
Presidencia Colombia,@infopresidencia,2020-07-05T23:50:07.000Z,"#AEstaHora el Presidente 
@IvanDuque
, en compañía del Consejero para Asuntos Económicos y Transformación Digital, 
@Vicmunro
, hace un balance de la situación actual de la pandemia del covid-19 en el país y responde las preguntas de los colombianos. #PrevenciónyAcción"
Presidencia Colombia,@infopresidencia,2020-07-05T23:29:23.000Z," #EnVivo | El Presidente 
@IvanDuque
 responde las preguntas de los colombianos sobre las acciones del Gobierno Nacional para mitigar los efectos de la pandemia del covid-19. #PrevenciónyAcciónPresidencia Colombia
@infopresidencia
 #EnVivo | El Presidente @IvanDuque responde las preguntas de los colombianos sobre las acciones del Gobierno Nacional para mitigar los efectos de la pandemia del covid-19. #PrevenciónyAcción
pscp.tv"
Supersalud,@Supersalud,2020-07-05T16:44:29.000Z,"La #MisiónColombia hace relevo. Hoy llegan a #Chocó 20 nuevos profesionales quienes reemplazarán a la primera brigada médica. Provenientes de #Popayán, #Pereira y #Cali llegan a esta región a sumar esfuerzos en esta emergencia por #Covid_19"
Presidencia Colombia,@infopresidencia,2020-07-05T14:14:25.000Z,"Toma decisiones responsables, usa el tapabocas, mantén la distancia social y ayúdanos a reactivar responsablemente a Colombia. Unidos vamos a ganarle la batalla al coronavirus. #PrevenciónyAcción"
Supersalud,@Supersalud,2020-07-05T02:00:00.000Z,Con el #Covid_19 no nos podemos relajar. En esta nueva fase de apertura gradual de sectores económicos hay que extremar las medidas de prevención para cortar la transmisión y el contagio con coronavirus. #NoBajemosLaGuardia
Presidencia Colombia,@infopresidencia,2020-07-05T00:24:23.000Z,"""Tan solo el 7% de los contagiados de #COVID19 en nuestro país son mayores de 70 años, pero representan el 49% de las personas que han fallecido y representan el 38% de las personas que están en Unidades de Cuidados Intensivos"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-05T00:24:21.000Z,"""Los mayores de 70 años son el 7% de los contagiados, el 49% de los muertos y el 38% de la ocupación de las UCI. Si la probabilidad de una persona mayor de 70 años de morir, al adquirir #COVID19, es superior al 30% estamos hablando de la más grande amenaza en términos de salud"""
Presidencia Colombia,@infopresidencia,2020-07-05T00:24:17.000Z,"#PrevenciónyAcción | ""Los mayores de 70 años para nuestra sociedad son muy importantes, nos sentimos orgullosos de ustedes, de su legado, de su papel activo en la sociedad"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-04T23:48:56.000Z,"#PrevenciónyAcción | ""Hoy Colombia llega también a una cifra muy importante en términos de recuperados, tenemos 46.563 recuperados. En el país se ha realizado en total 839.731 pruebas de las cuales 726.342 han sido descartadas"" Presidente 
@IvanDuque"
Presidencia Colombia,@infopresidencia,2020-07-03T20:41:57.000Z,"El Presidente 
@IvanDuque
 sigue contándoles a los colombianos, los avances de las medidas implementadas para enfrentar la pandemia del COVID-19 en el país.

Conéctate hoy a la transmisión en vivo desde las 6:00 p.m. a través de 
@InstitucionalTV
 y 
@RadNalCo
.

#PrevenciónyAcción"
Presidencia Colombia,@infopresidencia,2020-07-03T16:02:00.000Z,"En este #DíaSinIVA toma medidas de #PrevenciónyAcción. Si vas a salir, usa tapabocas y mantén la distancia física. Es momento de cuidarnos. 
 https://bit.ly/3dG6WMJ"
