Nombre de usuario,Usuario,Fecha,Texto
Territorial de Salud de Caldas,@saluddecaldas,2021-02-27T12:30:30.000Z," Aplicársela no es obligatorio pero sí es una responsabilidad social.
Previene la #COVID19 en más de un 90%.
Cada persona vacunada ayuda a cortar la cadena de contagios.
#EstamosListos
#PrimeroLaGente
@LuisCarlosGober"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-27T02:48:56.000Z,"#BoletínCOVID19 Infórmate sobre los 75 nuevos positivos y 2 decesos por #COVID19 en el departamento de Córdoba. 
37.014 Total casos positivos - Pandemia.
1.907 Fallecidos
33.288 Recuperados
1.819 Casos Activos
 ¡No bajemos la guardia! 
#CórdobaSeVacuna #YoElijoVivir"
SecretaríaSaludCesar,@CesarSecSalud,2021-02-21T19:32:34.000Z,Tienes familiar mayor de 80 años?  ingresa a http://mivacuna.sispro.gov.co y podrás consultar el turno de inmunización que le corresponde en la primera etapa del Plan Nacional de Vacunación contra Covid-19 #HazloMejorVacunate #YoMeVacuno 
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-21T00:23:54.000Z,"#BoletínCOVID19 Infórmate sobre los 151 nuevos positivos y 3 decesos por #COVID19 en el departamento de Córdoba. 
 36.144 casos en total desde el inicio de la pandemia. 
 1.557 Casos Activos
 1.886 Fallecidos
 32.701 Recuperados.

#NoBajemosLaGuardia #CórdobaSeVacuna"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-20T18:01:24.000Z,"La Secretaría de Desarrollo de la Salud continúa haciendo inspección y control a las diferentes entidades de salud que recibieron la vacuna Pfizer contra el #COVID_19. 
@clinicamonteria
 @gobcordoba
 @orlandobenitezm
 @saludmonteria
 @contraloriadecordoba"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-02-20T01:18:28.000Z,"Como recompensa a su dedicación, Paola Rodríguez, fisioterapeuta que ha atendido con amor a los vallecaucanos en UCI para ganar la batalla al #Covid19, es una de las primeras en recibir la inmunización ¡Toda mi admiración para ella y el personal de salud de primera línea!"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-02-20T00:58:37.000Z,"Nos confirmó @MinSalud que iniciaremos la próxima semana con 4.500 nuevas dosis de vacunas contra el #Covid19 a nuestro departamento, con las que #SeguimosAvanzando en primera etapa de inmunización a personal de salud en UCI de nuestra región."
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-19T23:45:26.000Z,"#BoletinCoronavirus. Infórmate sobre los 184 nuevos positivos y 3 decesos por #COVID19 en el departamento de Córdoba. 
 35.993 casos en total desde el inicio de la pandemia. 
 1.515 Casos Activos
 1.883 Fallecidos
 32.595 Recuperados.
#NoBajemosLaGuardia #CórdobaSeVacuna"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-19T01:58:32.000Z,"#BoletínCoronavirus. Infórmate sobre los 170 nuevos positivos y 4 decesos por #COVID19 en el departamento de Córdoba. 
 35.809 casos en total desde el inicio de la pandemia. 
 1.424 Casos Activos
 1.880 Fallecidos
 32.505 Recuperados.
#NoBajemosLaGuardia #CórdobaSeVacuna"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-02-18T21:42:23.000Z,"No me cansaré de agradecer a todo el personal de salud, que durante ya casi un año han estado en el frente de batalla contra el #Covid19, salvando la mayor cantidad de vidas posibles. Priorizarlos en la vacunación es un reconocimiento a su valía y entrega "
Gob de La Guajira,@LAGUAJIRAGOB,2021-02-18T16:34:56.000Z,"Seguiremos recibiendo de manera gradual y continua las distribución de las vacunas.

Una vez más, extendemos nuestra invitación a seguir todas las medidas de bioseguridad. 

#LaGuajiraSeVacuna #YoMeVacuno"
Gob de La Guajira,@LAGUAJIRAGOB,2021-02-18T16:03:01.000Z,"Llegó al departamento de La Guajira el primer ultracongelador para preservar las vacunas contra el Covid-19, la cuales se esperan arriben a nuestro departamento en día de hoy a las 11:00 am 

#LaGuajiraSeVacuna #YoMeVacuno"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-02-18T01:47:26.000Z,"Atendiendo la visita de 
@MinJusticiaCo
 @WilsonRuizO
 al Valle del Cauca este jueves, aplicaremos la primera vacuna anti #Covid19 a las 2:00pm en el 
@HUVOficial
 en compañía del ministro y autoridades nacionales, para dar inicio al proceso de vacunación en el departamento."
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-18T00:32:47.000Z,"#BoletinCoronavirus. Infórmate sobre los 127 nuevos positivos y 3 decesos por #COVID19 en el departamento de Córdoba.  
 35,491 casos en total desde el inicio de la pandemia. 
 1.362 Casos Activos
 1.873 Fallecidos
 32.556 Recuperados.
#NoBajemosLaGuardia #CórdobaSeVacuna"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-02-17T19:55:17.000Z,"Mañana a las 10:00am aplicaremos la primera vacuna contra el #Covid19 en el Valle del Cauca. La enfermera Sandra Herrera la recibirá en el 
@HUVOficial
, e iniciaremos aplicación de la primera dosis a 5.184 médicos y personal de salud de UCI priorizados"
SecretaríaSaludCesar,@CesarSecSalud,2021-02-15T22:34:25.000Z,"Bienvenidos a nuestro podcast # 4. En el Cesar, los trabajadores de la salud que atienden Covid-19 en salas de UCI serán los primeros en vacunarse contra el virus #HazLoMejorVacunate #SegurasYEfectivas"
SecretaríaSaludCesar,@CesarSecSalud,2021-02-15T21:52:28.000Z,"Cesar se prepara para recibir el primer lote de vacunas, en PMU revisamos la parte de seguridad y logística del proceso de vacunación contra Covid-19 #SegurasYEfectivas #ColombiaVacuna
#HazloMejorVacunate"
Territorial de Salud de Caldas,@saluddecaldas,2021-02-15T18:11:12.000Z,"Llegan las primeras vacunas al país y se espera el envió a las regiones. En Caldas #EstamosListos para las jornadas e invitamos a los adultos mayores a estar atentos de su turno y a vacunarse sin temor ya que son #SegurasYEfectivas.
#PrimeroLaGente 
@LuisCarlosGober"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-15T00:21:15.000Z,"Infórmate sobre los 147 casos positivos de #COVID_19 en Córdoba. 
Con los de hoy el Departamento llega a: 
 35,295 casos en total desde el inicio de la pandemia. 
 1.338 Casos Activos
 1.868 Fallecidos
 32.089 Recuperados.
#NoBajemosLaGuardia #CórdobaSeVacuna"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-14T23:23:30.000Z,#BoletinCoronavirus. Infórmate sobre los 147 nuevos positivos y 5 decesos por #COVID19 en el departamento de Córdoba.
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-13T23:59:16.000Z,"#BoletinCoronavirus. Infórmate sobre los 221 nuevos positivos y 4 decesos  por #COVID19 en el departamento de Córdoba.
#NoBajemosLaGuardia"
SecretaríaSaludCesar,@CesarSecSalud,2021-02-12T21:03:55.000Z,Inspeccionamos  los espacios que serán habilitados como puntos de vacunación en las IPS donde se tienen programada la aplicación de las primeras vacunas que llegarán al Cesar #SegurasYEfectivas #LoHacemosMejor
Clara Luz Roldán González,@ClaraLuzRoldan,2021-02-12T20:16:59.000Z,"El Gobierno Nacional ha autorizado para el Valle del Cauca la llegada de 5.184 dosis de la vacuna contra el #Covid19 que llegarán a partir de la próxima semana y empezar la vacunación el 20 de febrero. Estamos listos para iniciar plan de vacunación con 
@secsaludvalle"
SecretaríaSaludCesar,@CesarSecSalud,2021-02-12T15:01:29.000Z,"Nos preparamos para  el proceso de vacunación contra Covid-19, los priorizados para vacunarse son el personal de salud y mayores de 80 años #SegurasYEfectivas"
Territorial de Salud de Caldas,@saluddecaldas,2021-02-11T19:44:53.000Z,"#YoMeVacuno 
#EstamosListos con todo el personal médico, equipos y logística para vacunar a nuestros adultod mayores y personal de salud. Los abuelos saben de la importancia de vacunarse.
@LuisCarlosGober"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-02-11T12:00:02.000Z,"Me preguntan ¿Que si me voy a vacunar?, por supuesto que sí. La inmunización es la única solución que tenemos en este momento para ganar definitivamente la lucha contra el #Covid19. Es la salida hacia la reactivación económica y el retorno hacia una normalidad sin tapabocas."
Territorial de Salud de Caldas,@saluddecaldas,2021-02-11T11:39:55.000Z,"#YoMeVacuno 
#EstamosListos para iniciar el proceso de vacunación. Los ciudadanos pueden estar tranquilos sobre la seguridad y efectividad de los biológicos que comenzarán a ser aplicados. Adultos mayores y personal de salud serán los primeros beneficiados.
@LuisCarlosGober"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-02-09T01:48:36.000Z,"El Plan de Vacunación contra el #Covid19 será sin duda el proyecto más importante que emprendamos como país este año, y por eso quiero invitarlos a que conozcan cada fase del plan. La inmunización nos permitirá avanzar hacia la reactivación y poco a poco retornar a la normalidad"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-09T00:32:03.000Z,#boletinCoronavirus . Infórmate sobre los 41  nuevos positivos de #COVID_19 en Córdoba. Hoy  se presentaron 5 deceso  por #COVID19
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-08T00:35:18.000Z,#boletinCoronavirus . Infórmate sobre los 175  nuevos positivos de #COVID_19 en Córdoba. Hoy  se presentaron 5 deceso  por #COVID19
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-07T00:47:00.000Z,#boletinCoronavirus . Infórmate sobre los 104 nuevos positivos de #COVID_19 en Córdoba. Hoy  se presentaron 7 deceso  por #COVID19
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-06T01:17:49.000Z,#boletinCoronavirus . Infórmate sobre los 214 nuevos positivos de #COVID_19 en Córdoba. Hoy  se presentaron 7 deceso  por #COVID19
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-04T23:26:14.000Z,#boletinCoronavirus . Infórmate sobre los 305 nuevos positivos de #COVID_19 en Córdoba. Hoy  se presentaron 5 deceso  por #COVID19
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-03T23:45:05.000Z,"#boletinCoronavirus . Infórmate sobre los 202  nuevos positivos de #COVID_19 en Córdoba. Hoy  se presentaron  6 deceso  por #COVID19 
@walter_galeno
."
Gobernación del Magdalena,@MagdalenaGober,2021-02-03T13:40:18.000Z,"¡Magdalenenses no bajemos la guardia ni un segundo!
 Médicos, enfermeras y personal de la salud, no han dejado de luchar por salvar vidas, siempre están listos en su labor, vamos a cuidarnos nosotros para no exponer las de ellos. 

#CuidemosAQuienesNosCuidan
#COVID19"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-02-02T22:45:10.000Z,"#boletinCoronavirus . Infórmate sobre los 40 nuevos positivos de #COVID_19 en Córdoba. Hoy  se presento 1 deceso  por #COVID19 
@walter_galeno
."
Gobernación del Magdalena,@MagdalenaGober,2021-02-02T19:50:37.000Z,"#ReporteCOVID19 2021
En el Magdalena y Santa Marta el 01 de Febrero confirmamos 29.885 pacientes #Covid_19: 
 7945 Recuperados
 67 casos positivos en el día
 207 Aislados en casa
 108 hospitalizados
 8 en UCI
 1 fallecidos en el día

#ElMagdalenaSeSigueCuidando"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-02-02T18:17:20.000Z,"No podemos bajar la guardia frente a la amenaza del #Covid19. Nuestras instituciones de salud continúan en alerta roja, con una ocupación de camas UCI del 92%. Por fortuna, hemos podido garantizarle a la comunidad una atención oportuna y con calidad."
Clara Luz Roldán González,@ClaraLuzRoldan,2021-02-02T18:17:17.000Z,"El autocuidado para disminuir la aceleración del #Covid19, debe estar en equilibrio con las actividades productivas. Conscientes de ello, junto a los Alcaldes del Área Metropolitana, dispusimos flexibilizar el Toque de Queda, desde este miércoles, entre las 12 a.m. y 5 a.m."
Gobernación del Magdalena,@MagdalenaGober,2021-01-28T16:17:13.000Z,"¡Nos estamos quedando sin personal de la salud! 

En Colombia más de 30 mil miembros de la salud se han contagiado con #COVID19, 152 han sido víctimas mortales y 696 en estado crítico. 

¡Que tú no seas el responsable de una víctima más!

#CuidemosAQuienesNosCuidan"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-01-28T01:40:32.000Z,"Solicito al presidente 
@IvanDuque
 y a 
@MinSaludCol
 tener en cuenta nuestra propuesta, para que se nos suministren vacunas de dosis única, para garantizar a pobladores de veredas y zonas distantes del departamento, el acceso oportuno a la vacuna contra el #Covid19."
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-28T01:37:33.000Z,"#boletinCoronavirus . Infórmate sobre los 86  nuevos positivos de #COVID_19 en Córdoba. Hoy no se presentaron  deceso  por #COVID19 
@walter_galeno
."
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-26T22:59:30.000Z,"#boletinCoronavirus . Infórmate sobre los 334  nuevos positivos de #COVID_19 en Córdoba. Hoy se presentaron  2 deceso  por #COVID19 
@walter_galeno
."
Gobernación del Magdalena,@MagdalenaGober,2021-01-26T13:26:14.000Z," El #Covid_19 no solo está cobrando la vida de nuestros familiares, también de quienes día a día cuidan de nosotros en las clínicas y hospitales. 

Si no te cuidas puedes acabar con tu vida y la de quienes te han cuidado.
 #CuidemosAQuienesNosCuidan 
#ElCovidNosQuito"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-26T01:59:17.000Z,"#boletinCoronavirus . Infórmate sobre los 170 nuevos positivos de #COVID_19 en Córdoba. Hoy se presentaron  2 deceso  por #COVID19 
@walter_galeno
."
Gobernación del Magdalena,@MagdalenaGober,2021-01-25T15:12:04.000Z,"En las Lomas de Aguas Vivas, sobre la margen derecha del Río Magdalena yace Sitionuevo, desde aquí empezamos la semana recordándoles NO BAJAR LA GUARDIA, vamos a cuidarnos del #COVID19

#EnElMagdalenaNosEstamosCuidando
#ElMagdalenaSeProtege 
#FelizLunes"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-19T23:13:53.000Z,"#boletinCoronavirus . Infórmate sobre los  103  nuevos positivos de #COVID_19 en Córdoba. Hoy se presentaron 2 deceso  por #COVID19 
@walter_galeno
."
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-18T23:34:02.000Z,"#boletinCoronavirus . Infórmate sobre los  209  nuevos positivos de #COVID_19 en Córdoba. Hoy no  se presentaron deceso  por #COVID19 
@walter_galeno
."
Clara Luz Roldán González,@ClaraLuzRoldan,2021-01-18T02:22:40.000Z,"Desde el Valle del Cauca hemos superado urgencias del #Covid19. Los testimonios están en el geriátrico San Miguel. ¡ES REAL! La Ivermectina permitió la recuperación de los abuelitos contagiados. Vean el video 
@elpaiscaliDe 
El País Cali
#ElPaisPaLante"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-17T23:01:40.000Z,"#boletinCoronavirus . Infórmate sobre los  161  nuevos positivos de #COVID_19 en Córdoba. Hoy se presentaron 3  deceso  por #COVID19 
@walter_galeno
."
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-16T22:51:19.000Z,"#boletinCoronavirus . Infórmate sobre los  112 nuevos positivos de #COVID_19 en Córdoba. Hoy No se presentaron deceso  por #COVID19 
@walter_galeno
."
Territorial de Salud de Caldas,@saluddecaldas,2021-01-15T23:14:13.000Z,"Las cifras de contagios por #COVID19 continúan incrementando.0:57
846 reproducciones"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-15T21:58:52.000Z,"#boletinCoronavirus . Infórmate sobre los  57 nuevos positivos de #COVID_19 en Córdoba. Hoy  se presentaron 2 deceso  por #COVID19 
@walter_galeno
."
Clara Luz Roldán González,@ClaraLuzRoldan,2021-01-15T21:36:47.000Z,"La ocupación límite de camas UCI, exige que adoptemos estas nueva disposición con restricción de la circulación de personas y vehículos, en virtud de poder tener una mayor capacidad de reacción en las instituciones de salud, con relación al #Covid19"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-01-15T21:25:37.000Z,"La indisciplina está costando la vida de quienes amamos, en todas las familias. Si han tenido síntomas de #Covid19 o contacto con algún diagnosticado o sintomático, aíslense, asuman que tienen el virus por precaución. Y si es necesario y posible, también solicitar la prueba."
Clara Luz Roldán González,@ClaraLuzRoldan,2021-01-15T21:25:36.000Z,"Sin embargo, es lamentable que luego de tantos avisos con fines preventivos, de comprobar a través de experiencias con familiares o cercanos sobre la letalidad del #Covid19, tengamos tanta desobediencia por parte de la comunidad, con los resultados fatales que hoy vemos."
Clara Luz Roldán González,@ClaraLuzRoldan,2021-01-15T21:25:32.000Z,"Siento muchísimo dolor de ver la forma tan cruel en la que el #Covid19 se está llevando la vidas de tantas y tantos vallecaucanos, a pesar de todo el esfuerzo que estamos realizando por hacer frente a esta pandemia."
Territorial de Salud de Caldas,@saluddecaldas,2021-01-15T15:05:04.000Z,"Las niñas, niños, adolescentes menores de 16 años y mujeres gestantes inicialmente no hacen parte de las fases contempladas en el Plan Nacional de Vacunación. Te contamos por qué 
  #SegurasYEfectivas"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-14T22:30:03.000Z,"#boletinCoronavirus . Infórmate sobre los  77 nuevos positivos de #COVID_19 en Córdoba. Hoy  se presento 1 deceso  por #COVID19 
@walter_galeno
."
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-13T21:46:16.000Z,"#boletinCoronavirus . Infórmate sobre los 111 nuevos positivos de #COVID_19 en Córdoba. Hoy  no se presento deceso  por #COVID19 
@walter_galeno
."
Clara Luz Roldán González,@ClaraLuzRoldan,2021-01-10T13:41:21.000Z,"Aún no hemos derrotado al virus, pero hoy somos un departamento modelo sobre cómo afrontamos esta batalla. En el 2021 superaremos el #Covid19, con la aplicación masiva de la vacuna en la fase 1 que ha anunciado el Gobierno Nacional, y seguir adoptando medidas de bioseguridad"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-10T00:03:14.000Z,"#boletinCoronavirus . Infórmate sobre los 108 nuevos positivos de #COVID_19 en Córdoba. Hoy no se presentó deceso  por #COVID19 
@walter_galeno
."
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-09T01:06:37.000Z,"#boletinCoronavirus . Infórmate sobre los 96 nuevos positivos de #COVID_19 en Córdoba. Hoy se presentó 1 deceso  por #COVID19 
@walter_galeno
."
Gobernación del Magdalena,@MagdalenaGober,2021-01-08T22:17:57.000Z,"#EnVivo el Gobernador 
@carlosecaicedo
 lidera Plan de intervención territorial frente al #Covid_19 y la estrategia integral de Vacunación en el departamento del Magdalena.

Sigan la transmisión por Facebook 
https://facebook.com/carloseduardocaicedo/videos/407309973818593/…"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-01-08T20:13:36.000Z,"Esta nueva contingencia mundial #Covid19 la superamos juntos. Todo el personal de 
@GobValle
 trabajará unido en promover la prevención del contagio. Esta es una prioridad, ahora que la disciplina social y el autocuidado es vital para evitar el colapso del sistema de salud."
Clara Luz Roldán González,@ClaraLuzRoldan,2021-01-08T20:13:36.000Z,"También informé a los alcaldes que desde 
@GobValle
 continuaremos en el primer trimestre del año, haciendo el máximo esfuerzo por brindar seguridad alimentaria a comunidades vulnerables en el confinamiento. El hambre es otro enemigo que combatimos en la batalla contra el #COVID19"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-01-08T20:13:34.000Z,"Acabamos de terminar reunión con los alcaldes de nuestro departamento, en la que acordamos acciones articuladas para la contención del #Covid19 en nuestro territorio. Respaldamos desde la 
@GobValle
 y acatamos circular emitida por @MinSalud 
@MinInterior"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-01-08T00:23:31.000Z,"Mi solidaridad y apoyo, alcalde 
@FelipRamirez_
. A recuperarse para seguir trabajando por nuestro hermoso municipio de #Jamundí. Esta batalla se la vamos a ganar al #Covid19 todos.Citar Tweet
Andrés Felip Ramírez
@FelipRamirez_
 · 7 ene.
Queridos jamundeños.
Ayer después del anuncio de las nuevas medidas, empecé a sentirme mal, pasé muy mala noche, con un dolor de cabeza bastante fuerte.  Y por eso madrugué a hacerme la prueba de COVID19, que salió positiva positiva esta tarde.
Mostrar este hilo"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-07T22:47:15.000Z,"#boletinCoronavirus . Infórmate sobre los 50 nuevos positivos de #COVID_19 en Córdoba. Hoy no  se presentó deceso  por #COVID19 
@walter_galeno
."
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-07T00:26:20.000Z,"#boletinCoronavirus . Infórmate sobre los 98 nuevos positivos de #COVID_19 en Córdoba. Hoy no  se presentó deceso  por #COVID19 
@walter_galeno
."
Territorial de Salud de Caldas,@saluddecaldas,2021-01-06T14:00:21.000Z,"Este no es un año como el resto que puedes pasar página, en el caso del #COVID19 tenemos que seguir alertas hoy más que nunca, este es un inicio de año retador para todos nosotros, donde nuestro objetivo es cuidar la salud de cada uno. En salud #PrimeroLaGente"
Secretaría de Desarrollo de la Salud - Córdoba.,@CordobaSalud,2021-01-05T22:18:48.000Z,"#boletinCoronavirus . Infórmate sobre los 4  nuevos positivos de #COVID_19 en Córdoba. Hoy se presentó  1 deceso  por #COVID19 
@walter_galeno
."
Gobernación del Magdalena,@MagdalenaGober,2021-01-02T15:41:15.000Z,"#ReporteCOVID19 2020
En el Magdalena el 01 de Enero confirmamos 7618 pacientes con #Covid_19: 
 6889 Recuperados
 28 casos positivos en el día
 54 Aislados en casa
 82 hospitalizados
 11 en UCI
 1 fallecidos en el día

#EnEl2021ElMagdalenaSeSigueCuidando"
Territorial de Salud de Caldas,@saluddecaldas,2021-01-01T00:00:38.000Z,"Este nuevo año vendrá cargado de situaciones positivas pero hoy siembra la semilla de la salud cuidando los tuyos y acatando las medidas de autocuidado, este nuevo año venceremos las adversidades y seremos más fuertes frente al #COVID19, la consciencia es la clave de ello."
Territorial de Salud de Caldas,@saluddecaldas,2020-12-31T18:01:00.000Z,"Desde La Territorial de Salud de Caldas les deseamos un feliz año nuevo 2021 y que la salud sea una de nuestras principales preocupaciones. Aumenta el autocuidado en tu entorno laboral, familiar y social, es necesario para ganarle al #covid19"
Gobernación del Magdalena,@MagdalenaGober,2020-12-31T14:53:01.000Z,"#ReporteCOVID19 2020
En el Magdalena el 30 de Diciembre confirmamos 7590 pacientes con #Covid_19: 
 6801 Recuperados
 20 casos positivos en el día
 113 Aislados en casa
 150 hospitalizados
 14 en UCI
 6 fallecidos en el día

#EnEl2021ElMagdalenaSeSigueCuidando"
Clara Luz Roldán González,@ClaraLuzRoldan,2020-12-31T00:05:03.000Z,"Hay que considerar que hasta antes de la actual contingencia, el número más alto de casos por #Covid19 era de 715, registrado en agosto. Y ahora, la media está en 1.000 casos diarios. Las excepciones a las retricciones de circulación, se conocerán en el decreto próximo."
