Nombre de usuario,Usuario,Fecha,Texto
LaRadiodelGato,@pulsop_103_3fm,2021-03-04T10:11:46.000Z,"Mientras cuba prueba 4 vacunas contra el covid...Colombia está en fase de ""prueba de la vacuna llamada reforma tributaria"" ya la está presentando en comités de corrupción de los partidos políticos amigos del gobierno ...y al que no se deje vacunar le aplican un ""falso positivo"""
GABO55,@Gaboss55,2021-03-04T05:58:21.000Z,La embajada Rusa en Colombia desde el mes de agosto ofreció al gobierno Colombiano la Vacuna que ellos producen ni siquiera tuvieron la gentileza de responderles. Hoy esa vacuna se va producir en Cuba  y la efectividad es de más del 93%
Luis Verde,@LuisVer81776911,2021-03-04T02:27:38.000Z,Si en Colombia toman  la determinación de agarrar los $ de la venta de droga para comprar la vacuna contra la covid entre meses pueden vacunar  todos los colombianos.
Gustavo Escobar,@gaescor,2021-03-04T02:01:10.000Z,"En Miami están poniendo la vacuna para el Covid en muchas farmacias.

En Colombia en cualquier ciudad cómo va el tema de las vacunas?"
Cristian Sanabria Parra,@elchivitofeliz,2021-03-04T01:33:48.000Z,"Vacuna más rápido 
@LuisnDaza
  corriendo en chanclas en vez de Colombia"
Cindy Borrero V,@CindyBorreroV,2021-03-04T00:31:41.000Z,"Sueño con el día donde en Colombia los debates políticos estén llenos de argumentos y no especulaciones. 
Necesitamos un vacuna para desarmar los discursos de odio."
orlando medina,@kiriphuphadon,2021-03-04T00:12:08.000Z,"#ElCartelMamario  no  la vacuna para los jóvenes de Colombia sera vacunado en 2030 
@JuanpaLaguna
  @CarlosMiraCM
  @dani3palacios"
victor Duque,@victorD26211330,2021-03-03T23:30:56.000Z,Es tan buena la vacuna contra el Covid19 que han vacunado 169000 personas en Colombia y ya se acabó la pandemia
Francisco Zarate Barrero,@franciszarate69,2021-03-03T23:05:36.000Z,"Sr 
@MinSaludCol
 @CGR_Colombia
 @infopresidencia
 una pregunta: que hacen con frascos vacios de la vacuna #Covid_19 , que control hay de que no los rellenan con agua?"
federico fulleda,@fefulle,2021-03-03T22:59:29.000Z,"La industria farmacéutica d EEUU pidió al gob. d Biden sanciones contra Hungría, Colombia y Chile xq buscan producir la vacuna contra el Covid-19  desconociendo la “propiedad intelectual”, informó hoy el portal La Intersección. Es extraño q se mencione a Col. en esta información."
Rafael,@pocholo693,2021-03-03T22:52:51.000Z,"Cuba ya casi tiene su propia vacuna , mientras Colombia solo prepara laboratorios de coca"
El Conde Montecristo,@Ervasa2,2021-03-03T21:49:13.000Z,"Perú, Colombia, Ecuador, Venezuela, Reino Unido, Estados Unidos, etc, etc, etc, NO PERMITEN QUE LOS PRIVADOS VENDAN LA VACUNA CONTRA EL COVID-19, sin embargo acá en Perú joden y joden los ricos que están apurados. Dejen ya trabajar al gobierno car.....jo ...(1)"
Daniel Amaya,@dmauricioamaya,2021-03-03T19:41:24.000Z,"Cuba ya está en tercera fase de ensayos clínicos de la vacuna contra COVID, en Colombia todavía estamos mirando los efectos secundarios del NOXPIRIN "
JΛNDR3S,@JANDR3S__,2021-03-03T17:48:29.000Z,"Porcentaje población q ha recibido al menos una dosis de vacuna contra Covid-19
Datos al 02/03/2021

Chile 18,8 %
Brasil 3,2 %
Costa Rica 2 %
Argentina 1,8 %
México 1,6 %
Perú 0,9 %
Colombia 0,3 %
Ecuador 0,2 %
R Dominicana 0,2 %
Honduras <0,1 %
Paraguay <0,1 %

Our World In Data"
Ignacio Posse Molina,@IgnacioPosseMol,2021-03-03T17:28:51.000Z,"#EmergenciaCovidMarzo21: Quienes han tenido anteriormente Covid se contagian de vuelta con la nueva cepa que contagia a Brasil. La vacuna Sinovac no la detiene. Se ignora las otras. Hay que cerrar el ingreso desde los países más afectados, Brasil, Sudáfrica, Perú y Colombia."
Nuria Ubeda,@xana283,2021-03-03T17:08:27.000Z,"Estas acaloradas de 
@salvameoficial
 que averigüen si la Ministra de Exteriores se fue a Colombia sin vacuna....tururu. 
@BelenEstebanM
 @CarlotaLlauger
 @maria_patino
 @Kiko_Hernandez"
CICR Colombia,@CICR_co,2021-03-03T16:18:51.000Z,"Todas las personas deben tener acceso a la vacuna contra el #COVID19.

Incluso las personas afectadas por conflictos armados en zonas alejadas de los cascos urbanos.

Nadie estará a salvo hasta que todos lo estemos."
Ashima,@ashima7,2021-03-03T14:50:10.000Z,"Señores 
@MigracionCol
 una persona que ya haya recibido la vacuna (y cuente con el certificado que así lo acredita) debe presentar prueba PCR para ingresar a Colombia? 
Quedo atenta a su respuesta.
Muchas gracias."
falavi2005,@falavi2005,2021-03-03T13:15:37.000Z,"Palabras que nos deja la Pamdemia (2): 
- Cuarentena (De 8 y 15 dias), Biolóhicos (O sea...por.no decir  vacuna), Pfizer (Niño en Malambo), Cremacion (Más de 52.000 en Colombia), Prisentador (TVpresidente) ...y no olvidar que somos polombianos...."
ElProfe,@ElProfe46254611,2021-03-03T12:09:06.000Z,"En Brazil, se han vacunado el 3.5% de la población y ayer, tuvieron1600 muertes por covid, ya que la gente se relajó con la llegada de unas pocas vacunas,en Colombia solo el 0.4% de la poblacion y quieren que salgamos a todo, alerta, no nos confiemos, el virus está y la vacuna NO"
Coronavirus NEWS,@CoronavirusNewv,2021-03-03T11:22:36.000Z," SURAMÉRICA 

Dosis de vacuna AstraZeneca para Suramérica a entregar antes de mayo a través de COVAX :
Brasil 9.122.400
Argentina 1.944.000
Colombia 2.066.400
Perú 1.296.000
Chile 818.400
Ecuador 756.000
Paraguay 304.800
Uruguay 148.800
@DiegoFuerteB"
Camila,@camilam_l,2021-03-03T02:16:33.000Z,"El individualismo de Colombia es increíble. Por qué es tan difícil entender que si 35 millones de personas están vacunadas, las probabilidades de contagio serán menores. Claro que todxs debemos ser vacunados pero con 35m todo será mucho más fácil, así tú no tengas vacuna aún."
Carlos De Arco M,@CarlosDeArcoM,2021-03-03T02:03:55.000Z,"Primer caso de covid en Córdoba, de Sahagun. 
Primer caso incompatible con la vacuna en Colombia, de Sahagun. 

Ay mi pueblito, mi pueblito."
Duque,@anduque91,2021-03-03T00:22:35.000Z,Jajajajaja no puedo creer que el Gobierno invirtió dinero en un comercial de horario AAA para aclarar que la vacuna no tiene chip. Lo mejor de Colombia es su gente.
BluRadio Colombia,@BluRadioCo,2021-03-03T00:14:25.000Z,"#AlAire Nos conectamos con Carlos Andrés Vasco, secretario de Salud de Córdoba, habla sobre el caso de una enfermera que tuvo una posible reacción alérgica a la vacuna contra coronavirus en #YoMeCuidoYoTeCuido"
Coronavirus NEWS,@CoronavirusNewv,2021-03-02T22:15:59.000Z," SURAMÉRICA 

Dosis de vacuna AstraZeneca para Suramérica a entregar antes de mayo a través de COVAX :
Brasil 9.122.400
Argentina 1.944.000
Colombia 2.066.400
Perú 1.296.000
Chile 818.400
Ecuador 756.000
Paraguay 304.800
Uruguay 148.800
@DiegoFuerteB"
Mauricio Vanegas,@Marovaan,2021-03-02T22:08:18.000Z,El mecanismo #Covax confirmó que #Colombia recibirá más de dos millones de dosis de la vacuna contra el #COVIDー19 en los próximos tres meses.
Via Pública Colombia,@ViaPublicaCol,2021-03-02T20:34:03.000Z,"#AlAire Diego Rafael Pérez: ""La EPS está obligada a informar a las personas del momento de vacunación. Desde la página de Compensar podemos actualizar la información de cada paciente y ahí nosotros administramos la fecha para la aplicación de la vacuna""
@Compensar_info"
JOSE DARIO FORERO,@JOSEDARIOFORER1,2021-03-02T20:06:14.000Z,Colombia. Un supermercado de superficie tiene esta oferta en letras grandes: SEIS UNIDADES DE LECHE ALQUERIA A MITAD DE PRECIO HASTA EL 03 DE MARZO. En letras pequenas: Solo si compra un segundo paquete. Adivinen cual es el supermercado y se ganan una vacuna GRATIS.
zorrojusticiero,@zorrojusticier5,2021-03-02T19:30:39.000Z,"Hay un tema al que veo que no se le esta plantando suficiente cara y debate, me refiero al liberación de la patente de la vacuna para que los países pobres como Colombia puedan producir sus propias vacunas, ¿Qué ha pasado con eso? 
@wilsonariasc
  @GustavoBolivar
  @MirandaBogota"
Mr. Nameless,@mr_nameless9,2021-03-02T18:33:51.000Z,En colombia el hampa reina en todos los estratos sociales y hasta la DIAN siendo efectivo cobrando la vacuna para que los congresistas sigan teniendo vida de oligarca.  #NoticiasCaracol
SoyYo,@pienselobien,2021-03-02T18:09:51.000Z,"El enlace para la compra de la vacuna rusa era la embajada de Rusia en Colombia, pero ya sabemos que fue lo que hizo el gobierno uribista para que nos jodieramos todos."
Nestor Toro,@NestorT12798625,2021-03-02T18:03:18.000Z,"La vacuna contra el covid 19 se aplica en Colombia a cuenta gotas,lo que no puede garantizar inmunidad total,ni se aplica al concepto de inmunidad de rebaño y falta ver si las constantes mutaciones del virus no se vuelvan resistentes a la actual vacuna y cada año se requiera más."
Leon,@Leon45608635,2021-03-02T18:02:29.000Z,@NoticiasCaracolen Colombia todavía hablando de primera dosis de la vacuna mientras en el resto del mundo hablan de millones de dosis aplicadas. Como la ven....
La Hoguera Mx,@LaHogueraMx,2021-03-02T17:13:08.000Z,"Un total de 117 mil dosis de la vacuna de Pfizer/BioNTech contra el #COVID19 arribaron a Colombia, para sumarlas a su campaña de vacunación. Es el primer país de América Latina en recibir vacunas mediante Covax; seguirán Perú, El Salvador y Bolivia.
@WHO
 | 
@EmbaMexColColombia, primer país de AL en recibir vacunas mediante Covax
lahoguera.mx"
Raadcure,@raadcure,2021-03-02T16:02:14.000Z,"He aprendido que lo políticos gozan, aprovechan, y se lucran de las desgracias del país #colombia #SanAndrés #vacuna #triste"
Andrés Villa,@AndresVilla_94,2021-03-02T15:51:36.000Z,"Colombia está en contra de la propuesta de India y Suráfrica, en la OMC, de que la propiedad intelectual de la vacuna sea de interés global para que todos los países la puedan desarrollar y garantizar su acceso a las dosis.

Además de poco inteligente, nada solidario."
Juan Carlos Orozco A,@JuanCarci1967,2021-03-02T15:02:27.000Z,"Eeeeeyy petroñeros están muy calladitos,Colombia primer país en Latinoamérica tercero en el mundo, en recibir la vacuna del covid, através e covax, como la ven "
JΛNDR3S,@JANDR3S__,2021-03-02T14:45:58.000Z,"Porcentaje de población que ha recibido al menos una dosis de vacuna contra el Covid-19.
—Datos hasta el 01/03/2021

Chile: 18 %
Brasil: 3,1 %
Costa Rica: 2 %
Argentina: 1,7 %
México: 1,5 %
Perú: 0,8 %
Colombia 0,3 %
Ecuador: 0,2 %
Rep Dominicana: 0,2 %

Fuente: Our World In Data"
Paola Ulloa,@PolaUlloa,2021-03-02T14:39:27.000Z,En Colombia no están pendientes de lo que dicta la FDA. Ayer llegó un importante cargamento de la vacuna #COVAX
Victoriana ravena,@Victorianarave2,2021-03-02T13:50:52.000Z,"¡Jueputa vida comiendo mierda y eructando pollo! Colombia dice NO a la vacuna como bien de la humanidad, gratuita y universal. Así o más hijueputa éste gobierno."
Sebas,@Sebiwis99,2021-03-02T13:44:38.000Z,"Hace días presente mi solicitud para un estudio clínico de la fase 3 que hace la farmacéutica alemana CureVac para la vacuna contra el COVID-19 en Colombia. Puedo recibir la vacuna o placebo, como cualquier ensayo."
Alfredo Martínez,@guatire59,2021-03-02T13:33:48.000Z,"Muchachones, buenos días. Cómo amanecieron?. La moda, alquilar carros en Miami, y mandarlos para Venezuela. Cómo entran y circulan tranquilamente?. Se roban camioneta en Colombia y aparece en Barquisimeto, la tiene un militar. Pura kakistrocracia. Cuídense. Ahora vacuna China."
Jorge Cura Amar,@jorgecura1070,2021-03-02T12:36:14.000Z,"""La llegada de la vacuna a Colombia va muy lento, hay un porcentaje mínimo de la población vacunada, ni siquiera se ha terminado la primera fase porque han llegado 400 mil dosis, de cerca de un millón de personas que deben ser vacunadas"", expresa el Senador 
@EfrainCepeda"
Christian Pérez.,@Christian_DPH,2021-03-02T12:32:37.000Z,"Ante la lentitud de la vacunacion en Colombia surge esta propuesta:

Empresas estarían interesadas en comprar vacunas para sus empleados, cómo estrategia de REACTIVACIÓN ECONOMICA.

Estoy de acuerdo con esta idea,siempre y cuando el valor de la vacuna no se traslade al trabajador"
Lucía Bastidas Ubate,@luciabastidasu,2021-03-02T12:08:15.000Z,"Ojalá como lo proponen 
@ANDI_Colombia
 @BruceMacMaster
 y 
@ProBogotaRegion
 @PinzonBueno
 se puede dar la posibilidad a los privados de comercializar la vacuna 
. #GanamosTodos 
@MinSaludCol
 @invimacolombia"
Bill Cooper el Legado,@Bluebeam2030,2021-03-02T06:14:44.000Z,#PoneteElBarbijo nadie se puso la vacuna es todo una operacion para que los boludos corran a ponersela estan haciendo lo mismo en otros paises googleen vacuna gate peru chile colombia.
Cesar Augusto,@tuitearcolombia,2021-03-02T03:32:56.000Z,Colombia vacuna a la velocidad de la mutación del virus. ¿O será que la mutación nos va ganando?
Martha Peralta Epieyú,@marthaperaltae,2021-03-01T16:08:50.000Z,"110 países pobres del planeta lucharon para que la vacuna se considerará de interés público mundial.

¿Y adivinen? Colombia votó en contra junto a los países ricos y obstaculizó el proceso.

Qué vergüenza ¿Por qué Ivan Duque se niega al acceso de la vacuna?"
COLOMBIA SE RESPETA,@DiegoD7783,2021-03-01T15:49:39.000Z,"El plan de vacunación de duque esta saliendo a la perfección, el gobierno no vacuna al pueblo lo haran los privados por unos milloncitos 
 y jugosos contratos ese es el negocio "
Rafael Martínez Galarza,@juramaga,2021-03-01T15:39:20.000Z,"Sin contar las que llegan hoy, Colombia ha recibido cerca de 292,000 dosis de alguna vacuna. Las últimas llegaron hace ~1 semana. Se han aplicado, hasta ayer, el 45% de esas dosis. Menos de la mitad. Creo que la eficiencia en distribuirlas y aplicarlas debe mejorar mucho."
JΛNDR3S,@JANDR3S__,2021-03-01T15:15:14.000Z,"Porcentaje de población que ha recibido al menos una dosis de vacuna contra el Covid-19.
——Datos hasta el 28 de febrero de 2021. 

Chile: 17,3 %
Brasil: 3,1 %
México: 1,5 %
Argentina: 1,6 %
Costa Rica: 1,1 %
Perú: 0,8 %
Colombia 0,3 %
Ecuador: 0,1 %

Fuente: Our World In Data"
Dr. Jaime,@jacobo1225,2021-03-01T14:09:34.000Z,"Japón que comenzó la vacunación vs COVID el mismo dia que inició Colombia, reporta la perdida de 1032 dosis (172 viales) de la vacuna Pfizer por daño en la regulación de la temperatura de un ultracongelador. Hasta el momento ese pais ha recibido 3 lotes de entrega de esa vacuna."
wilyepes,@wilsony70,2021-03-01T13:29:02.000Z,"Que en Venezuela llegaría un gob que los salvaría de la corrupción, que en Colombia sólo son corruptos los de derecha, que Uribe es paraco, que la pandemia no existe, que la vacuna no sirve...cuantas mentiras y cuantos incautos."
88.9 Noticias,@889Noticias,2021-03-01T12:52:50.000Z,"#Colombia recibirá este lunes 117 mil dosis de la vacuna #Pfizer_BioNTech contra el #Covid19 del mecanismo #COVAX. 

Será el primer país de la región en recibir vacunas a través del Fondo de Acceso Global. oh"
Carlos Viguria,@cviguria,2021-03-01T11:59:33.000Z,"Lo cierto de toda la polémica de la compra de vacunas por empresas privadas, me parece que nada pueden hacer cuando la vacuna sigue siendo un bien escaso en el mundo, tanto que ni en Chile y Colombia reciben sus dosis de a pocos."
Carlos Arturo Álvarez Moreno,@AlvarezMorenoC,2021-03-01T10:37:19.000Z,"La 
@US_FDA
  autorizó la distribución de la vacuna ad26 contra #COVID19 (Janssen).  La autorización se basa en los resultados del estudio fase 3 en 39.321 voluntarios con una eficacia del  67%. La gran ventaja dosis única y solo requiere 4 C. Colombia ya adquirio 9 millones"
"Mariadelross
⚘",@Ross0379,2021-03-01T03:11:26.000Z,"De los mismos creadores del SARS-COV-2 (Coronavirus), Llega a Colombia la vacuna SINOVAC!"
DEV,@redsucial,2021-03-01T02:02:45.000Z,"La vacunación masiva en Colombia comienza el 13 de Marzo (pero de 2022, el día de las elecciones a congreso) #Vacuna=tamal"
Óxido Velasquez,@OxidoVelasquez,2021-03-01T01:43:31.000Z,"Inconcebible que el gobierno Duque se haya opuesto a la liberación de patentes para producir la vacuna contra el covid-19. No sólo fue negligente y torpe para negociar las vacunas para Colombia, sino que impidió que los países pobres tuvieran acceso rapido a la vacuna."
Maria Victoria Saade,@toyasaade,2021-03-01T01:33:12.000Z,Así que Colombia no está en el grupo de países que piden liberar patentes para producir la vacuna de manera generalizada !! A que jugamos? Cuanto muertos más se necesitan? Siempre estamos del lado equivocado de la historia
Sherazada,@Sherazada1,2021-03-01T00:54:10.000Z,"Celebramos aprobación para Colombia de vacuna de Jhonson&Jhonson.
Una sola dosis y se conserva a temperaturas de refrigerador 
#MasBiologicos "
tengo que decirlo...,@LoMujer,2021-03-01T00:49:19.000Z,"No olviden que en Colombia, los muertos votan por el Uribismo, esa es la razón por la que a Duque no le preocupa demorar la vacuna..."
Jaime Uribe Botero,@jaimeuribebo,2021-02-28T18:10:40.000Z,"@NoticiasCaracol@Mineducacion En Colombia de han contagiado  250000 niños y muerto más de 200  En la SGMno se abrieron escuelas ñ. Perro la vida. Podriamos lamentar más muertos y enfermos por irresponsabilidad La guerra no termina y la vacuna, dudosa, no arregla el problemq"
BluRadio Colombia,@BluRadioCo,2021-02-28T16:16:22.000Z,"#AlAire Nos conectamos con el periodista Juan Camilo Cortés, quien nos habla sobre los testimonios de las personas que ya recibieron la vacuna del coronavirus en #SalaDePrensaBLU"
Pedro Pascasio Guerrero,@PascaGuerrero,2021-02-28T15:52:07.000Z,¿En qué ciudad de Colombia se presenta hoy “el show de la Vacuna”?
"Hernando Franco
EDIL SANTA FE",@HernandoFranc0,2021-02-28T13:27:44.000Z,"Chile logro vacunar en sus primeros 11 días a 1.8 millones de personas.

Colombia en 13 días apenas ha logrado vacunar a 114.042 personas.

¿Por qué aún sigue el ministro 
@Fruizgomez
 en el cargo? ¿A fecha de hoy no deberían haber vacuna por lo menos a 850 mil personas?"
Chucho Martinez,@chumarte_,2021-02-28T13:18:06.000Z,"#Pasto. Cuba produce 8 de las 12 vacunas para niños y las exporta a 30 países. Ya tiene lista la vacuna contra el Covid qué regalará a países pobres.
Colombia dejó de producir vacunas humanas en 1999, depende de la compra a otros países."
Emel Aguilar,@EmelAguilar3,2021-02-28T13:11:11.000Z,"Mientras en otros paises las personas en condicion de discapacidad los priorizaron para aplicarles la Vacuna sin importar su edad, aca en Colombia los desconocieron como siempre.
Que tal Gobierno."
Noticias de Colombia,@Noti_Col,2021-02-28T07:04:34.000Z,"Vacuna rusa Sputnik V: El animal que reinará en el barrio Perdomo, en la selección."
JHON FREDY TRUJILLO,@trujjjilo,2021-02-28T05:00:55.000Z,los magnificos de la vacuna robaron a colombia y su programa prevencion y accion
Leidy(s) Elena.,@thesong97,2021-02-28T03:03:59.000Z,A mimir que mañana voy pa donde colocaron la primera vacuna de covid en Colombia.
papalitos,@AdictosAlFloro,2021-02-28T01:59:25.000Z,Hasta el momento solo Chile y Colombia tienen acuerdo con Johnson & Johnson para la vacuna los demás paises a esperar la iniciativa covax
Miguel Jaramillo Luján,@jaramillolujan,2021-02-27T22:58:11.000Z,"Yo no sé ustedes pero a mí sí me emociona ver cómo la vacuna llega antes que a muchas ciudades a la periferia, a las regiones a los rincones más abandonados de Colombia. ¡Tremendo mensaje!"
Cristhian Luján,@CRISTHIANLUJAN,2021-02-27T20:49:46.000Z,"Plan de vacunación covid en Colombia:
Robar dosis 
Dañar las dosis
Vender vacunas
Crear la versión colombiana 
Cartel de corrupción vacuna covid"
HERNÁN AGUIRRE,@HernnAguirre6,2021-02-27T18:09:46.000Z,"Mientras en Colombia el imbécil de Duque espera la limosna de VOVAX para vacunar el 1% de la población, Cuba con su propia vacuna, la SOBERANA, ya está aplicando la segunda dosis y pronto queda inmunizada toda su población sin tener que rogarle a nadie ni arrodillarse del Imperio"
PedroMartínez,@pedrotebas,2021-02-27T17:10:40.000Z,"#PetroPresidente2022
Por supuesto que pienso igual que millones de colombianos hoy.....
@petrogustavo
 será la mejor vacuna para esta Colombia sufrida y maltratada por la casta política y corrupta de la casa de Nariño!
#PetroPresidente2022"
Camila Alvarez,@camilalv20,2021-02-27T16:28:10.000Z,"Que mi mamá tenga su vacuna, peroooo ya 
 que toda Colombia ( Sahagún ) la tengan ya Padre Amado "
ALEXANDER ORTIZ,@AlexanderOrtizM,2021-02-27T16:23:30.000Z,"#UribeDestruyoAColombia porque muchos colombianos lo quisieron, la vacuna siempre la hemos tenido, pero la hemos desperdiciado y despreciado. #PetroPresidente2022 será la vacuna para el uribismo. Vamos por una Colombia con justicia social e incluyente."
Dora Grace Carmona B,@doracarmona79,2021-02-27T16:07:17.000Z,"Yo, estoy feliz que ya haya iniciado la vacunación en Colombia. Ahora a rogar que pronto se autorice la comercialización de la Vacuna, para que los que no estemos priorízados podamos acceder a ella."
Rodolfo Matus,@rodolfomatus,2021-02-27T12:54:55.000Z,"MUNDO AL REVÉS. China, que está salvando al planeta con su vacuna, le parece a la señora Bachelet que falta a los DDHH. En cambio la horrorosa situación de Colombia y los ataques y sanciones unilaterales de EEUU a los países petroleros serían de los más demócrata que hay."
Sergio,@sergiocruzmejia,2021-02-27T12:12:22.000Z,"#PetroPresidente2022
Porque Colombia necesita la vacuna contra la politiquería y corrupción de siempre -lease uribismo-"
Daniel,@mikibastar,2021-02-27T11:56:52.000Z,"Dos veces al año Fedegan vacuna  a, prácticamente, todo el ganado en Colombia. Llegan las vacunas refrigeradas a los lugares más inaccesibles del país. Y al gobierno le da por enviar vacunas contra el covid en bus y con mala refrigeración. Estamos en manos de un gobierno inútil"
Cleomedes Bello Villabona,@CleomedesBelloV,2021-02-27T03:30:17.000Z,"Hoy en Colombia hay aproximadamente 1.500.000 adultos mayores en el sector rural  abandonados,sin educación, falta de servicios básicos, no cuentan con pensión de vejez,sin fuente de ingresos, pero lo más grave no tienen ninguna posibilidad de vacuna. 
@DianaSaray
 @sorjaimes1"
chikypulca@outllok.es,chikypulca@outllok.es,2021-02-27T02:33:00.000Z," ATENCIÓN!!!!

La VERDADERA VACUNA 
 

—La que Salvará a Colombia del acabose en que NOS TIENEN VIVIENDO 
se LLAMA 
@petrogustavo
  Y QUIERO QUE SEA MI PRESIDENTE! #PetroPresidente2022"
Víctor Velásquez,@velasquezacriti,2021-02-27T02:09:58.000Z,"Y las noticias que faltan de vacuna covid! Falta que las venda un influencer, falta vacunagate Colombia, falta que un fletero se llevo unas vacunas, falta que a un viejito en soledad le aplicaron aceite como vacuna y obvio que se robaron 2 billones con compra irregular de vacunas"
Lore,@LaCheve81,2021-02-27T01:42:41.000Z,"Mañana vacunan a mi abuela en Colombia y no puedo más de la emocióoooooooooooonnnnnn.
Nunca dudó, la está esperando a ese meses, 95 años y hay que escuchar a cada pelotudo que no se quiere vacunar porque la vacuna blablabla.  Vacunénse, Giles!!!!"
