Nombre de usuario,Usuario,Fecha,Texto
Alcaldía de Bogotá,@Bogota,2021-03-07T01:31:24.000Z,"#UnAñoSalvandoVidas | Bogotá sacó su mejor cara, la solidaria y la de cuidado; no nos rendimos y en medio de la adversidad no renunciamos a nuestros sueños.2:26
3,1 mil reproducciones"
Presidencia Colombia,@infopresidencia,2021-03-07T01:31:00.000Z,"#JuntosFrenteAlCovid  | El 
@MinAgricultura
 durante la pandemia reinventó la estrategia #AgriculturaporContrato y creó #ElCampoAUnClic, iniciativa que ha permitido a productores agropecuarios cerrar acuerdos comerciales con plataformas de negocio a través de la virtualidad."
Supersalud,@Supersalud,2021-03-07T01:16:21.000Z,"#SeguimientoALasVacunas | 
@Supersalud
 verificó el alistamiento de 
@SSaludBoyaca
, el desarrollo de la primera fase de Vacunación y la implementación del Programa PRASS y presentó al cierre recomendaciones a las autoridades para garantizar un óptimo manejo del antiviral"
Presidencia Colombia,@infopresidencia,2021-03-07T01:01:00.000Z,"#JuntosFrenteAlCovid | El campo le cumplió al país y fue gracias al esfuerzo de los productores agropecuarios y las iniciativas que puso a disposición el 
@MinAgricultura
 incluidas en la estrategia #JuntosPorElCampo, en la cual se inyectaron recursos por más de $250.000 millones."
Alcaldía de Bogotá,@Bogota,2021-03-07T00:55:00.000Z,"¡No descuidamos un solo minuto la reactivación económica! Con 106 mil empleos generados y el apoyo a más de 35 mil empresas, superamos la meta que nos propusimos en el 2020. #UnAñoSalvandoVidas"
MinSaludCol,@MinSaludCol,2021-03-07T00:00:00.000Z,"#JuntosFrenteAlCovid El 
@MinSaludCol
 puso en marcha el Plan Nacional de Vacunación
, de manera articulada con las entidades territoriales y en general con los actores de salud, logrando importantes avances en la vacunación de los colombianos."
Secretaría Distrital de Salud,@SectorSalud,2021-03-07T00:00:00.000Z,"Gracias al crecimiento en la capacidad UCI garantizamos atención de alta complejidad a todo paciente que lo ha requerido. Llevamos #UnAñoSalvandoVidas con mayor capacidad de atención, pero también con el compromiso del autocuidado de todos los ciudadanos"
Alcaldía de Bogotá,@Bogota,2021-03-06T23:59:50.000Z,"A un año de la pandemia el secretario de salud Alejandro Gómez, destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus. #UnAñoSalvandoVidas“La gran enseñanza es que la vida es irremplazable”: Secretario de Salud
A un año de pandemia, el secretario de Salud destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus
bogota.gov.co"
Alcaldía de Bogotá,@Bogota,2021-03-06T23:55:00.000Z,#UnAñoSalvandoVidas y manteniendo el horizonte en una educación de calidad. Logramos la firma de un acuerdo histórico con el SENA para diversificar la oferta educativa y fortalecer la doble titulación.
Gobernación del Meta,@GobMeta,2021-03-06T23:45:00.000Z,"¡La vacunación salva vidas! Todos podemos hacer pedagogía para derrumbar los mitos alrededor de la vacuna contra el #Covid_19. En estos momentos, el riesgo más grande es no aplicarse la vacuna. #YoMeVacuno"
Alcaldía de Bogotá,@Bogota,2021-03-06T23:45:00.000Z,"#UnAñoSalvandoVidas y oportunidades. Con la creación de la Agencia Distrital para la Educación Superior, Ciencia y Tecnología (Atenea) más de 20.000 jóvenes podrán acceder a educación superior."
Alcaldía de Bogotá,@Bogota,2021-03-06T23:35:20.000Z,"Así fue el homenaje solidario de 
@PoliciaBogota
 a quienes nos han dejado a causa del COVID-19. 

#UnAñoSalvandoVidasCitar Tweet
Mayor General Oscar Antonio Gómez Heredia
@PoliciaBogota
 · 18h
#HeroeDelCuadrante |Unidos en este sentido homenaje solidario 
a lo largo y ancho de nuestra hermosa capital  #UnAñoSalvandoVidas 
@Bogota 
@MinSaludCol
0:33
1,6 mil reproducciones"
Presidencia Colombia,@infopresidencia,2021-03-06T23:30:00.000Z,"#JuntosFrenteAlCovid | ¿Sabías que el programa Ingreso Solidario fue creado por el Gobierno Nacional, en medio de la pandemia, con el fin de mitigar el impacto económico en los hogares en situación de pobreza y vulnerabilidad, que no eran beneficiarios de programas sociales?"
Alcaldía de Bogotá,@Bogota,2021-03-06T23:25:00.000Z,"#UnAñoSalvandoVidas | Esta administración logró beneficiar con Matricula Cero a 23 mil estudiantes de la 
@Udistrital"
MinSaludCol,@MinSaludCol,2021-03-06T23:16:37.000Z,"Informe de actividad de #vacunación en Colombia
, con corte al 6 de marzo de 2021, 4 p.m.

#YoMeVacuno"
Alcaldía de Bogotá,@Bogota,2021-03-06T23:15:00.000Z,"Este fue #UnAñoSalvandoVidas y conscientes de que los ciudadanos necesitaban canales de atención e información, aumentamos en 262% la capacidad del Centro Regulador de Urgencias y Emergencias."
Secretaría Distrital de Salud,@SectorSalud,2021-03-06T23:10:32.000Z,"A un año de la pandemia, el secretario 
@AlejandroGL2014
 destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus. #UnAñoSalvandoVidas“La gran enseñanza es que la vida es irremplazable”: Secretario de Salud
A un año de pandemia, el secretario de Salud destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus
bogota.gov.co"
Presidencia Colombia,@infopresidencia,2021-03-06T21:31:00.000Z,"Actuamos #JuntosFrenteAlCovid para estructurar el plan de recuperación económica, generar equidad y promover bienestar por medio de esfuerzos conjuntos de inversión pública, alianzas público-privadas e inversión privada, priorizando más de 400 proyectos por más de $160 billones."
Alcaldía de Bogotá,@Bogota,2021-03-06T21:30:00.000Z,"#UnAñoSalvandoVidas 
  ¡La vida brilla en medio de las dificultades!

Alcira Garzón, adulta mayor que padeció COVID, hoy tiene otra oportunidad de vivir tras pasar por una UCI de 
@SubRedNorte
. Ella y su hija cuentan la historia y agradecen al personal de salud que la atendió"
MinSaludCol,@MinSaludCol,2021-03-06T21:30:00.000Z,"#JuntosFrenteAlCovid Para la atención oportuna de pacientes afectados por la COVID-19, brindamos todo el apoyo necesario a los territorios, con ventiladores, monitores, equipos de Rayos X, bombas de infusión, camas UCI, camillas, desfibriladores y ecógrafos."
Presidencia Colombia,@infopresidencia,2021-03-06T21:29:46.000Z,"Este sábado, a las 2:45 p.m., llegaron al país 958.000 vacunas de la farmacéutica Sinovac, en un vuelo de la empresa aérea KLM, con ruta Pekín-Ámsterdam-Bogotá, lo que permitirá reforzar el Plan Nacional de Vacunación contra el covid-19. #JuntosFrenteAlCovid"
Presidencia Colombia,@infopresidencia,2021-03-06T21:03:00.000Z,"Para continuar garantizando el desarrollo motor de niñas, niños y adolescentes, el 
@ICBFColombia
 creó la plataforma digital #MisManosTeEnseñan como modelo de atención pedagógica y lúdica remota para permanecer #JuntosFrenteAlCovid"
Alcaldía de Bogotá,@Bogota,2021-03-06T21:00:00.000Z,"Hoy rendimos homenaje a quienes nos dejaron a causa del COVID-19. Como símbolo de que su energía vital sigue con nosotros, creamos en honor a ellos el Jardín de la Esperanza, en la Secretaría de Salud, y el Bosque El Abrazo, en la reserva Thomas Van Der Hammen #UnAñoSalvandoVidas1:47
420 reproducciones"
Secretaría Distrital de Salud,@SectorSalud,2021-03-06T21:00:00.000Z,"Hemos fortalecido la Atención Médica Domiciliaria para llegar hasta los hogares de los bogotanos, en alianza con las EPS de la ciudad. Así, juntos, llegamos más lejos #UnAñoSalvandoVidas"
Presidencia Colombia,@infopresidencia,2021-03-06T20:31:00.000Z,"Desde el inicio de la pandemia, 
@ICBFColombia
 flexibilizó servicios de atención en seguridad alimentaria, pedagogía y prevención de violencias. Garantizamos el bienestar de 1.700.000 niñas/os de 0 a 5 años, en todo el país. #JuntosFrenteAlCovid"
Alcaldía de Bogotá,@Bogota,2021-03-06T20:30:00.000Z,"El padre Antonio Morales pasó Navidad en la UCI del hospital Simón Bolívar, debido a que su estado de salud se complicó por el COVID-19. 

Hoy, en su recuperación, da las gracias al personal que lo atendió por su profesionalismo y entrega #HistoriasQueInspiran #UnAñoSalvandoVidas"
MinSaludCol,@MinSaludCol,2021-03-06T20:30:00.000Z,"#JuntosFrenteAlCovid Fueron muchos los hitos en este primer año de pandemia y hoy queremos compartirlos con todos los colombianos. 
   http://bit.ly/HitosCOVIDCol"
Supersalud,@Supersalud,2021-03-06T20:15:49.000Z,"#JuntosFrenteAlCovid En la Supersalud se han implementado estrategias de inspección y vigilancia integral a los actores del sistema de salud, durante la pandemia del #COVID19"
Presidencia Colombia,@infopresidencia,2021-03-06T20:03:00.000Z,"Trabajamos para garantizar las operaciones de comercio exterior durante la pandemia, asegurando el abastecimiento de los colombianos. 

#JuntosFrenteAlCovid"
Presidencia Colombia,@infopresidencia,2021-03-06T18:31:00.000Z,"Durante la pandemia trabajamos para garantizar la seguridad alimentaria de comunidades étnicas. Es así como nace #ManosQueAlimentan, promoviendo en los hogares, la producción de alimentos y la adopción de prácticas alimentarias saludables. #JuntosFrenteAlCovid"
Alcaldía de Bogotá,@Bogota,2021-03-06T18:30:00.000Z,"Son miles los pacientes que se han recuperado de COVID-19 en los hospitales públicos de Bogotá. 

Marianely Guzmán se suma a los agradecimientos por la calidad de la atención que recibió, gracias a la 
@SubRedCentroOri
 #UnAñoSalvandoVidas"
Alcaldía de Bogotá,@Bogota,2021-03-06T18:15:00.000Z,"En nuestra estrategia de cuidado a la red hospitalaria y a los ciudadanos, iniciamos con nuestro plan de Atención Médica Domiciliaria. #UnAñoSalvandoVidas"
Supersalud,@Supersalud,2021-03-06T18:12:33.000Z,#GrupoÉliteSNS visitó las #EPS Compensar y Aliansalud para verificar cómo se vienen alistando para la jornada de vacunación masiva contra el #Covid_19 I #SeguimientoALasVacunas
Gobernación de Antioquia,@GobAntioquia,2021-03-06T18:12:28.000Z,"La llegada de la vacuna enciende una luz de esperanza, empezamos a pasar la página del dolor y la angustia, pero el proceso es gradual y debemos seguir cuidándonos.

RECUERDA:
Uso de tapabocas 
Distanciamiento social 
__
Lavado frecuente de manos 
#CuidarnosYVacunarnos."
Presidencia Colombia,@infopresidencia,2021-03-06T18:01:00.000Z,"En 2020 fortalecimos nuestros procesos de inclusión productiva y nos adaptamos a lo que conocemos como la nueva normalidad. Con la iniciativa #TiendasParaLaGente, nos enfocamos #JuntosFrenteAlCovid en la reactivación económica segura y para todos."
Alcaldía de Bogotá,@Bogota,2021-03-06T18:00:01.000Z,"En un año en el que nuestros héroes y heroínas de la salud lo han dado todo, lo correcto era honrar su trabajo y nosotros honrar nuestra palabra. Por eso en 2020 avanzamos en el proceso de formalización laboral, para brindarles condiciones de empleo más dignas #UnAñoSalvandoVidas"
Supersalud,@Supersalud,2021-03-06T17:58:28.000Z,El Superintendente Fabio Aristizábal realizó un recorrido por los puntos de vacunación habilitados en el Hospital de Fontibón para verificar cómo se implementa el Plan Nacional de Vacunación I #SeguimientoALasVacunas
Alcaldía de Bogotá,@Bogota,2021-03-06T17:45:00.000Z,"#UnAñoSalvandoVidas | Hemos hecho un esfuerzo enorme para aumentar nuestra capacidad hospitalaria, un logro que le deja a Bogotá una fortaleza para afrontar futuras crisis sanitarias."
MinSaludCol,@MinSaludCol,2021-03-06T17:43:48.000Z,"#JuntosFrenteAlCovid A un año del COVID-19, avances y resultados importantes han demostrado la capacidad de respuesta del Gobierno Nacional. 
Los detalles: http://bit.ly/2OxZrAE"
MinSaludCol,@MinSaludCol,2021-03-06T17:36:00.000Z,"#JuntosFrenteAlCovid Reconocer la labor del personal de la salud
 ha sido nuestra prioridad. Por eso creamos el reconocimiento al talento humano en salud de 1ª línea, por el que se han girado más de 382 mil millones a 251.599 profesionales"
Presidencia Colombia,@infopresidencia,2021-03-06T17:31:00.000Z,"#IngresoSolidario y #CompensaciónIVA fueron creados por el Gobierno Nacional como plan de choque para apoyar a la población más vulnerable en pandemia. #ColombiaMayor se potenció al completar el esquema de transferencias monetarias de 
@ProsperidadCol
. #JuntosFrenteAlCovid"
MinSaludCol,@MinSaludCol,2021-03-06T17:00:01.000Z,"#JuntosFrenteAlCovid 1 año de la llegada del COVID-19, y a pesar de las dificultades, nos hemos unido como país
 para protegernos, fortalecer nuestro sistema de salud, y hoy, estar ejecutando un plan de vacunación
 con el que superaremos el virus y saldremos adelante."
Alcaldía de Bogotá,@Bogota,2021-03-06T17:00:00.000Z,"#BogotáRenace con un autocuidado consciente y con la vacunación. Van más de 55 mil dosis aplicadas en Bogotá, cifra que seguirá creciendo día a día conforme la disponibilidad de biológicos entregados por el Gobierno Nacional. #UnAñoSalvandoVidas"
Alcaldía de Bogotá,@Bogota,2021-03-06T16:45:00.000Z,"Nuestra prioridad son las mujeres y a pesar de la pandemia hemos entregado el 63% de los subsidios de vivienda a ellas, en su mayoría, madres cabeza de hogar. #UnAñoSalvandoVidas"
MinSaludCol,@MinSaludCol,2021-03-06T16:33:00.000Z,"#JuntosFrenteAlCovid El 2021 llegó con grandes retos en la atención de la COVID-19 y en el desarrollo del Plan Nacional de Vacunación
 a pesar de haber transcurrido 2 meses, son muchos los hitos alcanzados. 
 Conócelos ingresando a http://bit.ly/HitosCOVIDCol2021…"
Presidencia Colombia,@infopresidencia,2021-03-06T16:33:00.000Z,"#JuntosFrenteAlCovid | Más de 147 mil hogares del campo colombiano se han beneficiado con un subsidio de $12.400 mensuales en la factura del servicio de acueducto, una medida del Gobierno del Presidente 
@IvanDuque
 para promover el autocuidado en los hogares en zona rural."
Alcaldía de Bogotá,@Bogota,2021-03-06T16:30:00.000Z,"Este es el emotivo momento en que Ana Cáceres se reencuentra con su familia después de una dura batalla contra el COVID-19 que libró durante dos meses en una UCI del hospital El Tunal #HistoriasQueInspiran #UnAñoSalvandoVidas1:52
644 reproducciones"
Secretaría Distrital de Salud,@SectorSalud,2021-03-06T16:29:18.000Z,"#UnAñoSalvandoVidas El Jardín de la Esperanza y el bosque El Abrazo, un homenaje a los héroes y heroínas que ofrendaron su vida para cuidarnos y a todas las personas que fallecieron por causa del covid-19. Bogotá nos los olvida"
Alcaldía de Bogotá,@Bogota,2021-03-06T16:15:00.000Z,"La gestión del 
@SectorSalud
 no solo ha sido frente al COVID-19. La infraestructura también es prioridad, por eso iniciamos obras en 3 hospitales, 6 CAPS, y firmamos contratos de construcción para 3 hospitales más. 

#UnAñoSalvandoVidas"
Presidencia Colombia,@infopresidencia,2021-03-06T16:02:00.000Z,"#JuntosFrenteAlCovid | En marzo de 2020, el Gobierno del Presidente 
@IvanDuque
 ordenó que se reconectara el servicio de agua para quienes lo tenían suspendido por falta de pago, garantizando que todas las familias pudieran protegerse del virus."
Secretaría Distrital de Salud,@SectorSalud,2021-03-06T16:00:41.000Z,"Durante la pandemia hemos tenido picos de hasta 8.700 llamadas diarias a la Línea 123. Esta cantidad de solicitudes las hemos podido atender, gracias al aumento en el talento humano para la gestión de estas llamadas #UnAñoSalvandoVidas"
Alcaldía de Bogotá,@Bogota,2021-03-06T16:00:21.000Z,"#BuenasNoticias 
Bogotá terminará de vacunar a la totalidad de la primera línea de atención en salud, este fin de semana.
A partir del martes a las 6:00 a.m. vamos a comenzar a vacunar a la totalidad de mujeres y hombres mayores de 80 años de la ciudad.

#UnAñoSalvandoVidas"
Alcaldía de Bogotá,@Bogota,2021-03-06T16:00:01.000Z,"Gracias al crecimiento en la capacidad UCI garantizamos atención de alta complejidad a todo paciente que lo ha requerido. Llevamos #UnAñoSalvandoVidas con mayor capacidad de atención, pero también con el compromiso del autocuidado de todos los ciudadanos"
Alcaldía de Bogotá,@Bogota,2021-03-06T15:30:00.000Z,"#UnAñoSalvandoVidas

En medio de las dificultades y gracias a la dedicación del personal médico del hospital Santa Clara, Amparo Álvarez, paciente de 65 años con cáncer cervical, logró superar el covid-19 tras estar internada en una unidad de cuidados intensivos."
MinSaludCol,@MinSaludCol,2021-03-06T15:30:00.000Z,"#JuntosFrenteAlCovid Colombia
  fortaleció su capacidad asistencial para la atención de COVID-19, garantizando la atención de pacientes críticos en todo el país."
Gobernación de Antioquia,@GobAntioquia,2021-03-06T15:29:59.000Z,"""Recordar siempre el mensaje #CuidarnosYVacunarnos no podemos bajar la guardia, el virus sigue activo"": 
@LuisFSuarezV
, Gobernador (e) de Antioquia, sobre sustitución de vehículos de tracción animal. #UNIDOSPorUrabá 
 https://fb.watch/43js4bFhsj/"
Secretaría Distrital de Salud,@SectorSalud,2021-03-06T15:27:09.000Z,"""Bogotá terminará de vacunar a la totalidad de la primera línea de atención en salud con las dosis Pfizer en este fin de semana. Los grandes hospitales ya todos fueron cubiertos"": secretario 
@AlejandroGL2014
. #UnAñoSalvandoVidas"
Secretaría Distrital de Salud,@SectorSalud,2021-03-06T15:15:45.000Z,Este sábado rendiremos homenaje a quienes nos han dejado a causa del COVID-19. Súmate agitando un pañuelo blanco desde tu ventana. ¡Pasa la voz! #UnAñoSalvandoVidas
Alcaldía de Bogotá,@Bogota,2021-03-06T15:15:00.000Z,"#UnAñoSalvandoVidas | Ubicar y atender, con una oferta institucional, las necesidades de las personas, en especial mujeres y jóvenes, ha sido el propósito de nuestra Tropa Social que ya ha visitado 67 mil hogares."
Alcaldía de Bogotá,@Bogota,2021-03-06T15:14:53.000Z,"""Todo este esfuerzo lo hemos hecho gracias a los impuestos de los ciudadanos, que nos han permitido trabajar todo el año, empezando por la cuarentena general que lideró Bogotá y salvó miles de vidas"". Alcaldesa 
@ClaudiaLopez
 

#UnAñoSalvandoVidas"
Alcaldía de Bogotá,@Bogota,2021-03-06T15:08:38.000Z,"#UnAñoSalvandoVidas En un año, Bogotá pasó de tener 4 equipos de atención domiciliaria a más de 400, a tener 2.466 UCI, a procesar hoy más de 6 mil pruebas, en total hemos hecho más de 3 millones de pruebas para detectar COVID-19."
Presidencia Colombia,@infopresidencia,2021-03-06T15:03:00.000Z,"#JuntosFrenteAlCovid | Durante el primer año de pandemia hemos apoyado a los colombianos más vulnerables. Destinamos $13, 6 billones en los programas sociales: ‘Familias en Acción’, ‘Jóvenes en Acción’, ‘Ingreso Solidario’, ‘Devolución del IVA’ y ‘Colombia Mayor’."
Alcaldía de Bogotá,@Bogota,2021-03-06T15:02:10.000Z,"""Para este lunes todo el personal de primera línea de salud habrá recibido la primera dosis de la vacuna, antes de Semana Santa los adultos mayores de 80 años también quedarán vacunados en su totalidad"". Anuncia la alcaldesa 
@ClaudiaLopez
 

#UnAñoSalvandoVidas"
Alcaldía de Bogotá,@Bogota,2021-03-06T15:00:01.000Z,La Línea 123 creció en personal durante este año de pandemia para atender las llamadas de los ciudadanos. De 130 personas pasamos a 430 personas #UnAñoSalvandoVidas
Secretaría Distrital de Salud,@SectorSalud,2021-03-06T14:58:21.000Z,"""Salud sin barreras ha sido la clave del cuidado de la vida en esta pandemia, y, por lo tanto, vacunación sin barreras es lo que sigue"":  alcaldesa 
@ClaudiaLopez
. #UnAñoSalvandoVidas"
Secretaría Distrital de Salud,@SectorSalud,2021-03-06T14:29:16.000Z,"#UnAñoSalvandoVidas Como muestra de reconocimiento y gratitud a trabajadores de la salud que dieron su vida para salvar otras, hoy los honramos a través de la energía vital de plantas y flores. 
#EnVivo 
https://bit.ly/2MYdlvq"
Presidencia Colombia,@infopresidencia,2021-03-06T14:28:00.000Z,"#JuntosFrenteAlCovid | Con el Programa de Apoyo al Empleo Formal (PAEF), hemos protegido más de 3,9 millones de empleos en el país durante la pandemia. El subsidio les otorga a los empleadores el 40% del salario mínimo por cada empleado."
Alcaldía de Bogotá,@Bogota,2021-03-06T14:24:33.000Z,"#Hoy se cumple un año desde que el COVID-19 llegó al país. Hacemos un homenaje a las mujeres y hombres que nos cuidaron y a quienes nos dejaron en este año tan difícil y de grandes retos en medio de una pandemia.

Acompáñanos. 

#UnAñoSalvandoVidasAlcaldía de Bogotá
@Bogota
#Hoy se cumple un año desde que el COVID-19 llegó al país. Hacemos un homenaje a las mujeres y hombre que nos cuidaron y a quienes nos dejaron en este año tan difícil y de grandes retos en medio de...
pscp.tv"
Alcaldía de Bogotá,@Bogota,2021-03-06T14:18:09.000Z,"Nuevos retos y prioridades nos puso la pandemia, los ciudadanos debían permanecer en sus hogares, cuidando de los niños, niñas y adultos mayores, por eso todo el Distrito busco los sectores más vulnerables para llevar a los hogares ayudas alimentarias. #UnAñoSalvandoVidas"
Presidencia Colombia,@infopresidencia,2021-03-06T14:01:00.000Z,"En el primer año de pandemia por el covid-19, fortalecimos el sistema de salud en el país. Pasamos de 5.346 camas UCI a 12.002 en el territorio nacional. Actualmente estamos en la primera etapa del Plan Nacional de Vacunación. #JuntosFrenteAlCovid"
Alcaldía de Bogotá,@Bogota,2021-03-06T14:00:01.000Z,"Este sábado rendiremos homenaje a quienes nos han dejado a causa del COVID-19

Súmate agitando un pañuelo blanco desde tu ventana #UnAñoSalvandoVidas"
Presidencia Colombia,@infopresidencia,2021-03-06T13:31:00.000Z,"#JuntosFrenteAlCovid | El 6 de marzo del 2020 se registró el primer caso de covid-19 en el país. En un año hemos fortalecido el sistema de salud, implementamos medidas para apoyar a los más vulnerables, acciones de reactivación económica y avanza el Plan Nacional de Vacunación."
Alcaldía de Bogotá,@Bogota,2021-03-06T13:30:00.000Z,"#UnAñoSalvandoVidas 

Amparo Álvarez: ¡una guerrera! 
Esta paciente, que un día se dedicó a salvar vidas como auxiliar de enfermería, duró 8 días en una UCI del hospital Santa Clara, en Bogotá, luchando contra el covid-19, enfermedad a la que finalmente venció "
MinSaludCol,@MinSaludCol,2021-03-06T13:24:09.000Z,"#JuntosFrenteAlCovid A un año de la llegada de la COVID-19, Colombia
fortaleció la capacidad de sus laboratorios"
Gobernación de Antioquia,@GobAntioquia,2021-03-06T13:14:58.000Z,"""Estamos evidenciando una disminución en las cifras de contagios de COVID-19, pero el virus sigue circulando y debemos #CuidarnosYVacunarnos"": 
@LuisFSuarezV
, Gobernador (e) en Apartadó Stereo. 
 https://apartadostereofm.com/online/"
Presidencia Colombia,@infopresidencia,2021-03-06T13:02:49.000Z,"#JuntosFrenteAlCovid | A un año de la pandemia por el covid-19, hoy somos más fuertes. Fortalecimos nuestro sistema de salud, estamos en la primera etapa del Plan Nacional de Vacunación, y nuestros profesionales de salud cuentan con las capacidades para atender a los colombianos."
Alcaldía de Bogotá,@Bogota,2021-03-06T13:00:01.000Z,"Como muestra de reconocimiento y gratitud a trabajadores de la salud que dieron su vida para salvar otras, hoy los honramos a través de la energía vital de plantas y flores

Los recordamos con el Jardín de la Esperanza que crecerá en la Secretaría de Salud #UnAñoSalvandoVidas"
Alcaldía de Bogotá,@Bogota,2021-03-06T02:30:49.000Z,"Bogotá lideró el inicio de la cuarentena general, implementó medidas para cuidar la vida y avanza en la reactivación económica y social. 

En esta nota de 
@Citytv
 revive la cronología de medidas desde el primer caso de COVID-19 en la ciudad. 

#UnAñoSalvandoVidas"
Gobernación del Meta,@GobMeta,2021-03-06T02:19:09.000Z,"El Meta hoy no registra fallecidos. Recibimos 202 pruebas negativas de #Covid_19 y 35 positivas así: Villavicencio 30, Puerto Gaitán 2, Acacías 1, Cumaral 1 y San Carlos de Guaroa 1. 

Además, 53 recuperados y 37 en UCI."
Supersalud,@Supersalud,2021-03-06T01:58:42.000Z,"Esta semana, visitamos #Bogotá, #Boyacá, #Casanare, #Cauca, #Cesar, #Chocó, #Cundinamarca, #Guaviare, #Huila, #Magdalena, #NorteDeSantander, #Risaralda y #Vichada, para hacer #SeguimientoALasVacunas y el manejo que se da al Plan Nacional de vacunación."
Supersalud,@Supersalud,2021-03-06T01:36:03.000Z,"Desde la 
@supersalud
 seguimos recorriendo Colombia para hace hacer #SeguimientoALasVacunas y verificar el cumplimiento de los lineamientos por parte de los aseguradores, prestadores y entes territoriales en el Plan Nacional de Vacunación contra el #Covid_19 y la Estrategia PRASS."
Secretaría Seccional de Salud de Antioquia,@SaludAntioquia,2021-03-06T00:42:16.000Z,"#COVID19
El informe de hoy registra 486 casos nuevos en el departamento. De ellos en Medellín hay (256), Bello (46), Envigado (29), Itagüí (21), Rionegro (19), Caldas (12), Sabaneta (11), Apartadó (11), Copacabana (7), El Santuario (6), Girardota (6), Carmen de Viboral (5)..."
MinSaludCol,@MinSaludCol,2021-03-05T23:39:18.000Z,"En Inírida, Guainía, fue realizado un Puesto de Mando Unificado para revisar los avances en la ejecución del Plan Nacional de Vacunación. En #PrevenciónYAcción, el ministro 
@Fruizgomez
 presentó las conclusiones de esta reunión.1:19
6,4 mil reproducciones"
